 TICKER,DATE,PERIOD,GROWTH,EARNINGS ESTIMATE AVG,EARNINGS ESTIMATE LOW,EARNINGS ESTIMATE HIGH,EARNINGS ESTIMATE YEAR AGO EPS,EARNINGS ESTIMATE NUMBER OF ANALYSTS,EARNINGS ESTIMATE GROWTH,REVENUE ESTIMATE AVG,REVENUE ESTIMATE LOW,REVENUE ESTIMATE HIGH,REVENUE ESTIMATE YEAR AGO EPS,REVENUE ESTIMATE NUMBER OF ANALYSTS,REVENUE ESTIMATE GROWTH,EPS TREND CURRENT,EPS TREND7DAYS AGO,EPS TREND30DAYS AGO,EPS TREND60DAYS AGO,EPS TREND90DAYS AGO,EPS REVISIONS UP LAST7DAYS,EPS REVISIONS UP LAST30DAYS,EPS REVISIONS DOWN LAST7DAYS,EPS REVISIONS DOWN LAST30DAYS
ASTERDM,2022-12-31,0q,0.2380,3.6900,3.6900,3.6900,2.9800,1.0000,0.2380,32429900000.00,32429900000.00,32429900000.00,,1.00,0.2240,3.6900,3.6900,3.6900,2.8600,2.8600,0.0000,0.0000,,0.0000
ASTERDM,2022-09-30,0q,0.2140,2.6100,2.5300,2.7000,2.1500,2.0000,0.2140,27939700000.00,27172000000.00,28642000000.00,,5.00,0.1160,2.6100,2.6100,2.5300,2.5300,2.0800,0.0000,0.0000,,0.0000
ASTERDM,2022-06-30,0q,0.3600,0.0000,0.0000,0.0000,0.8900,0.0000,0.3600,26597300000.00,25151800000.00,28642000000.00,,3.00,0.1210,0.0000,1.2100,1.2200,1.2200,1.3200,0.0000,0.0000,,0.0000
ASTERDM,2022-03-31,0y,,9.3400,7.8000,13.5000,,10.0000,,101494000000.00,98269300000.00,106754000000.00,,10.00,,9.3400,9.3400,9.4000,9.4300,9.3700,0.0000,0.0000,0.0000,0.0000
ASTERDM,2021-12-31,0q,,2.1600,2.1600,2.1600,,1.0000,,24510300000.00,24510300000.00,24510300000.00,,1.00,,2.1600,2.1600,2.1600,2.1600,2.1400,0.0000,0.0000,0.0000,0.0000
ASTERDM,2021-09-30,0q,,1.3000,1.2100,1.4000,,2.0000,,24494400000.00,24302000000.00,24709300000.00,,3.00,,1.3000,1.3000,1.2100,0.0000,0.0000,0.0000,0.0000,0.0000,
ASTERDM,2020-03-31,+1y,0.4790,0.0000,0.0000,0.0000,4.8200,0.0000,0.4790,95093700000.00,91906000000.00,98051000000.00,,3.00,0.1570,0.0000,7.1300,7.1300,7.1300,7.1300,0.0000,0.0000,0.0000,0.0000
ASTERDM,2019-03-31,0y,,0.0000,0.0000,0.0000,,0.0000,,82188800000.00,79481000000.00,84226000000.00,,3.00,,0.0000,4.8200,4.8200,4.8200,4.8200,0.0000,1.0000,0.0000,0.0000
ASTERDM,2018-12-31,0q,,0.0000,0.0000,0.0000,,0.0000,,22745100000.00,22745100000.00,22745100000.00,,1.00,,0.0000,2.2000,2.2000,2.2000,2.2000,0.0000,0.0000,0.0000,0.0000
ASTERDM,2018-09-30,0q,,0.0500,-0.3000,0.4000,,2.0000,,18627200000.00,18096000000.00,19158500000.00,,2.00,,0.0500,0.0500,0.9000,0.9000,0.6700,0.0000,0.0000,0.0000,
ASTRAL,2024-03-31,+1y,0.3070,32.1300,29.5600,35.5000,24.5900,5.0000,0.3070,60015800000.00,56200000000.00,63435000000.00,,5.00,0.1510,32.1300,32.1300,33.4400,35.5000,35.1700,0.0000,0.0000,,0.0000
ASTRAL,2023-03-31,0y,0.2150,24.5900,20.1000,29.1000,20.2400,5.0000,0.2150,52148800000.00,50053000000.00,56739000000.00,,5.00,0.5150,24.5900,24.5900,23.9200,29.1000,27.1000,0.0000,0.0000,,0.0000
ASTRAL,2022-12-31,0q,,5.7600,4.2000,7.3300,,2.0000,,8867000000.00,8867000000.00,8867000000.00,,1.00,-0.1930,5.7600,5.7600,5.7600,7.3300,7.3300,0.0000,0.0000,,0.0000
ASTRAL,2022-09-30,0q,,6.4800,5.5000,7.4700,,2.0000,,12979300000.00,12434000000.00,13410000000.00,,7.00,0.1250,6.4800,6.4800,6.4800,7.4700,0.0000,0.0000,0.0000,,0.0000
ASTRAL,2020-03-31,+1y,0.1860,16.4600,16.4600,16.4600,13.8800,1.0000,0.1860,23045000000.00,23045000000.00,23045000000.00,,1.00,0.1860,16.4600,16.4600,24.8000,16.2400,16.2400,0.0000,0.0000,0.0000,0.0000
ASTRAL,2019-03-31,0y,0.3620,13.8800,13.8800,13.8800,10.1900,1.0000,0.3620,19437000000.00,19437000000.00,19437000000.00,,1.00,0.2070,13.8800,13.8800,19.6700,13.7000,13.7000,0.0000,0.0000,0.0000,0.0000
ASTRAL,2018-09-30,+1q,0.4590,3.2400,3.2400,3.2400,2.2200,1.0000,0.4590,4610000000.00,4610000000.00,4610000000.00,,1.00,0.1520,3.2400,3.2400,3.2400,3.2100,3.2100,0.0000,0.0000,0.0000,0.0000
ASTRAL,2018-06-30,0q,0.9650,2.8300,2.8300,2.8300,1.4400,1.0000,0.9650,4009000000.00,4009000000.00,4009000000.00,,1.00,0.3360,2.8300,2.8300,2.8300,2.7900,2.7900,0.0000,0.0000,0.0000,0.0000
ASTRAL,2018-03-31,0y,,10.6800,10.6800,10.6800,,1.0000,,16423000000.00,16423000000.00,16423000000.00,,1.00,0.1140,10.6800,10.6800,10.6800,10.6800,10.8300,0.0000,0.0000,0.0000,
ASTRAL,2017-12-31,0q,0.3060,2.6900,2.6900,2.6900,2.0600,1.0000,0.3060,4106000000.00,4106000000.00,4106000000.00,,1.00,0.1550,2.6900,2.6900,2.6900,2.6900,2.6100,0.0000,0.0000,0.0000,
ATFL,2019-03-31,+1y,0.2490,17.7300,17.3000,18.0000,14.2000,3.0000,0.2490,8952670000.00,8844000000.00,9077000000.00,,3.00,0.0790,17.7300,16.3500,15.1400,15.1400,15.2400,1.0000,1.0000,0.0000,0.0000
ATFL,2018-06-30,+1q,,0.0000,0.0000,0.0000,2.6700,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ATFL,2018-03-31,0y,0.0430,14.2000,13.6000,14.8000,13.6100,3.0000,0.0430,8296520000.00,8290040000.00,8303000000.00,,2.00,0.0310,14.2000,13.8200,13.6100,13.6100,13.3600,1.0000,1.0000,0.0000,0.0000
ATFL,2017-12-31,0q,0.1800,4.0000,4.0000,4.0000,3.3900,1.0000,0.1800,2186000000.00,2159000000.00,2213000000.00,,2.00,0.0530,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
ATGL,2024-03-31,+1y,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
ATGL,2023-03-31,0y,,0.0000,0.0000,0.0000,,0.0000,,33836000000.00,33836000000.00,33836000000.00,,1.00,0.1140,0.0000,7.2000,7.2000,7.2000,7.2000,0.0000,0.0000,,0.0000
ATGL,2022-12-31,0q,,0.0000,0.0000,0.0000,,0.0000,,11155000000.00,0.00,0.00,,0.00,0.7210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
ATGL,2022-09-30,0q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
ATGL,2022-06-30,0q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
ATGL,2022-03-31,0q,,0.0000,0.0000,0.0000,,0.0000,,33836000000.00,33836000000.00,33836000000.00,,1.00,0.1140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
ATLANTA,2019-03-31,+1y,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ATLANTA,2018-03-31,0y,,0.0000,0.0000,0.0000,,0.0000,,2478450000.00,2478450000.00,2478450000.00,,1.00,0.1040,0.0000,12.4800,12.4800,12.4800,12.4800,0.0000,0.0000,0.0000,0.0000
ATLANTA,2017-09-30,+1q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ATLANTA,2017-06-30,0q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ATUL,2019-03-31,+1y,0.0670,106.2500,106.2500,106.2500,99.6200,1.0000,0.0670,32607000000.00,32607000000.00,32607000000.00,,1.00,0.0600,106.2500,106.2500,141.6700,141.6700,142.9300,0.0000,0.0000,0.0000,0.0000
ATUL,2018-06-30,+1q,,0.0000,0.0000,0.0000,11.6100,0.0000,,8240000000.00,8240000000.00,8240000000.00,,1.00,0.2680,0.0000,31.5200,31.5200,31.5200,31.5200,0.0000,0.0000,0.0000,0.0000
ATUL,2018-03-31,0y,0.0360,99.6200,99.6200,99.6200,96.1800,1.0000,0.0360,30761300000.00,30761300000.00,30761300000.00,,1.00,0.1420,99.6200,99.6200,104.6300,104.6300,111.7300,0.0000,0.0000,0.0000,0.0000
ATUL,2017-12-31,0q,0.1590,22.9000,21.7000,24.1000,19.7500,2.0000,0.1590,7606000000.00,7446000000.00,7766000000.00,,2.00,0.1480,22.9000,22.9000,29.7600,29.7600,29.7600,0.0000,0.0000,0.0000,
AUBANK,2020-03-31,+1y,0.4270,21.2100,19.5000,23.9000,14.8600,9.0000,0.4270,25314900000.00,21519000000.00,27868000000.00,,9.00,0.3280,21.2100,21.2700,20.9500,20.9800,20.1100,0.0000,1.0000,1.0000,1.0000
AUBANK,2019-03-31,0y,0.4860,14.8600,13.5000,16.8000,10.0000,8.0000,0.4860,19067900000.00,17795400000.00,20980000000.00,,8.00,-0.1150,14.8600,14.9200,14.4200,14.2500,13.6600,0.0000,1.0000,1.0000,1.0000
AUBANK,2018-09-30,+1q,,3.4600,3.3100,3.6000,,2.0000,,4479000000.00,4479000000.00,4479000000.00,,1.00,-0.1090,3.4600,3.4600,3.4600,3.4400,3.4400,0.0000,0.0000,0.0000,0.0000
AUBANK,2018-06-30,0q,,3.2100,3.0000,3.5200,,3.0000,,4401000000.00,4401000000.00,4401000000.00,,1.00,,3.2100,3.2600,3.2600,3.4100,3.4100,0.0000,0.0000,0.0000,0.0000
AURIONPRO,2019-03-31,+1y,,0.0000,0.0000,0.0000,,0.0000,,8617420000.00,8617420000.00,8617420000.00,,1.00,,0.0000,27.2000,27.2000,27.2000,27.2000,0.0000,0.0000,0.0000,0.0000
AURIONPRO,2018-03-31,0y,,0.0000,0.0000,0.0000,,0.0000,,0.00,7340220000.00,7340220000.00,,1.00,,0.0000,22.9000,22.9000,22.9000,22.9000,0.0000,0.0000,0.0000,0.0000
AURIONPRO,2017-12-31,0q,,0.0000,0.0000,0.0000,,0.0000,,1668370000.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
AUROPHARMA,2023-03-31,+1y,0.1170,62.2900,49.1000,69.2800,55.7700,25.0000,0.1170,271280000000.00,242803000000.00,298664000000.00,,25.00,0.0850,62.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000
AUROPHARMA,2022-03-31,0y,,55.7700,47.7000,63.5200,,25.0000,,250112000000.00,234740000000.00,268400000000.00,,26.00,,55.7700,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,0.0000
AUROPHARMA,2021-12-31,+1q,,14.1700,13.9400,14.4000,,2.0000,,63618200000.00,62273500000.00,65381000000.00,,3.00,,14.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
AUROPHARMA,2021-09-30,0q,,14.0000,13.3000,14.7000,,2.0000,,61697900000.00,59200000000.00,64524000000.00,,3.00,,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
AUROPHARMA,2020-03-31,+1y,0.1570,0.0000,0.0000,0.0000,42.9500,0.0000,0.1570,205415000000.00,185953000000.00,245198000000.00,,19.00,0.1080,0.0000,49.7000,49.7000,49.7000,49.7000,0.0000,2.0000,0.0000,
AUROPHARMA,2019-03-31,0y,0.0380,0.0000,0.0000,0.0000,41.3600,0.0000,0.0380,185375000000.00,172466000000.00,203722000000.00,,33.00,0.1420,0.0000,42.9500,42.9500,42.9500,42.9500,0.0000,0.0000,0.0000,
AUROPHARMA,2018-12-31,0q,0.1380,0.0000,0.0000,0.0000,10.1600,0.0000,0.1380,47781500000.00,45312000000.00,49414600000.00,,4.00,0.0940,0.0000,11.5600,11.5600,11.5600,11.5600,1.0000,2.0000,0.0000,
AUROPHARMA,2018-09-30,0q,-0.2270,10.3100,9.6000,10.7700,13.3300,8.0000,-0.2270,0.00,42600000000.00,46961000000.00,,17.00,0.0430,10.3100,10.2600,10.4400,10.8600,10.8600,0.0000,0.0000,0.0000,
AUROPHARMA,2018-06-30,0q,0.0330,9.1400,7.4200,9.7700,8.8500,11.0000,0.0330,0.00,38045000000.00,43010000000.00,,21.00,0.1250,9.1400,9.1300,9.1000,8.7600,10.7800,0.0000,0.0000,0.0000,
AUTOIND,2024-03-31,+1y,,0.0000,0.0000,0.0000,,0.0000,,7260000000.00,7260000000.00,7260000000.00,,1.00,0.1200,0.0000,10.6100,10.6100,10.6100,10.6100,0.0000,0.0000,,0.0000
AUTOIND,2023-03-31,0y,,0.0000,0.0000,0.0000,,0.0000,,6480000000.00,6480000000.00,6480000000.00,,1.00,0.1400,0.0000,3.8400,3.8400,3.8400,3.8400,0.0000,0.0000,,0.0000
AUTOIND,2022-12-31,0q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
AVTNPL,2018-03-31,+1y,,1.7800,1.7800,1.7800,,1.0000,,3294480000.00,3294480000.00,3294480000.00,,1.00,0.0600,1.7800,1.7800,1.7800,1.9700,1.9700,0.0000,0.0000,0.0000,0.0000
AVTNPL,2017-06-30,+1q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
AVTNPL,2017-03-31,0y,,0.0000,0.0000,0.0000,,0.0000,,3108000000.00,2983180000.00,2983180000.00,,1.00,,0.0000,1.7400,1.7400,1.7400,1.7400,0.0000,0.0000,0.0000,0.0000
AWHCL,2024-03-31,+1y,0.3200,45.0000,45.0000,45.0000,34.1000,1.0000,0.3200,9262000000.00,9262000000.00,9262000000.00,,1.00,0.1400,45.0000,45.0000,45.0000,44.0000,44.0000,0.0000,0.0000,,0.0000
AWHCL,2023-03-31,0y,0.4210,34.1000,34.1000,34.1000,24.0000,1.0000,0.4210,8124000000.00,8124000000.00,8124000000.00,,1.00,0.2530,34.1000,34.1000,34.1000,29.0000,29.0000,0.0000,0.0000,,0.0000
AWHCL,2022-09-30,+1q,,0.0000,0.0000,0.0000,6.3800,0.0000,,1998370000.00,0.00,0.00,,0.00,0.3020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
AWHCL,2022-06-30,0q,,0.0000,0.0000,0.0000,5.9300,0.0000,,2351140000.00,0.00,0.00,,0.00,0.6170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
BAJAJ-AUTO,2020-03-31,+1y,0.1380,0.0000,0.0000,0.0000,150.4500,0.0000,0.1380,326751000000.00,304359000000.00,366866000000.00,,12.00,0.0990,0.0000,171.2200,171.2200,171.2200,171.2200,0.0000,0.0000,0.0000,0.0000
BAJAJ-AUTO,2019-03-31,0y,0.0620,0.0000,0.0000,0.0000,141.7100,0.0000,0.0620,297391000000.00,284036000000.00,311911000000.00,,40.00,0.2040,0.0000,150.4500,150.4500,150.4500,150.4500,1.0000,1.0000,0.0000,0.0000
BAJAJ-AUTO,2018-12-31,0q,0.1520,0.0000,0.0000,0.0000,32.9000,0.0000,0.1520,73689500000.00,69951000000.00,77428000000.00,,2.00,0.1570,0.0000,37.9000,37.9000,37.9000,37.9000,0.0000,0.0000,0.0000,0.0000
BAJAJ-AUTO,2018-09-30,0q,0.0120,38.8600,36.3000,41.0000,38.4000,9.0000,0.0120,78966400000.00,67590000000.00,84800000000.00,,20.00,0.2250,38.8600,38.8600,38.7400,38.7400,38.7400,0.0000,0.0000,0.0000,
BAJAJ-AUTO,2018-06-30,0q,0.2760,42.1100,36.8000,48.1000,33.0000,8.0000,0.2760,77953500000.00,70229000000.00,80510000000.00,,19.00,0.4630,42.1100,42.0000,36.8000,37.9000,37.9000,0.0000,0.0000,0.0000,
BAJAJ-AUTO,2018-03-31,0y,0.0690,141.4500,132.9000,150.9500,132.3000,36.0000,0.0690,249630000000.00,235945000000.00,259779000000.00,,34.00,0.1680,141.4500,141.7600,141.7500,141.6000,143.7700,0.0000,2.0000,0.0000,
BAJAJFINSV,2023-03-31,+1y,-0.8650,49.4100,37.3000,61.5100,364.8600,2.0000,-0.8650,728605000000.00,722395000000.00,734980000000.00,,3.00,0.1700,49.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BAJAJFINSV,2022-03-31,0y,31.5770,364.8600,298.9000,559.0000,11.2000,5.0000,31.5770,622590000000.00,606009000000.00,634990000000.00,,3.00,,364.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BAJAJFINSV,2021-12-31,+1q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BAJAJFINSV,2021-09-30,0q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BAJAJFINSV,2020-03-31,+1y,0.2530,0.0000,0.0000,0.0000,217.0700,0.0000,0.2530,479322000000.00,401185000000.00,526189000000.00,,6.00,0.2330,0.0000,271.9900,271.9900,271.9900,271.9900,0.0000,0.0000,0.0000,
BAJAJFINSV,2019-03-31,0y,23.3900,0.0000,0.0000,0.0000,8.9000,0.0000,23.3900,388718000000.00,351916000000.00,428931000000.00,,6.00,161.1280,0.0000,217.0700,217.0700,217.0700,217.0700,0.0000,0.0000,0.0000,
BAJAJFINSV,2018-12-31,0q,0.5160,0.0000,0.0000,0.0000,41.0000,0.0000,0.5160,0.00,0.00,0.00,,0.00,,0.0000,62.1700,62.1700,62.1700,62.1700,0.0000,0.0000,0.0000,
BAJAJFINSV,2018-09-30,0q,0.3680,56.3500,56.2400,56.4500,41.2000,2.0000,0.3680,0.00,0.00,0.00,,0.00,,56.3500,56.3500,56.3500,56.3500,57.8300,0.0000,0.0000,0.0000,
BAJAJFINSV,2018-06-30,+1q,0.3580,55.9300,55.9300,55.9300,41.2000,1.0000,0.3580,0.00,0.00,0.00,,0.00,,55.9300,55.9300,55.9300,55.9300,55.9300,0.0000,0.0000,0.0000,
BAJAJFINSV,2018-03-31,0y,,0.0000,0.0000,0.0000,,0.0000,,2397600000.00,1660500000.00,3300000000.00,,2.00,,0.0000,8.8500,8.8500,8.8500,8.8500,0.0000,0.0000,0.0000,
BALMLAWRIE,2020-03-31,+1y,,0.0000,0.0000,0.0000,14.4900,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BALMLAWRIE,2019-03-31,0y,-0.1060,14.4900,14.4900,14.4900,16.2100,1.0000,-0.1060,18904900000.00,18904900000.00,18904900000.00,,1.00,0.0950,14.4900,14.4900,14.4900,14.4900,0.0000,0.0000,0.0000,0.0000,0.0000
BALMLAWRIE,2018-09-30,+1q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BALMLAWRIE,2018-06-30,0q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BALRAMCHIN,2020-03-31,+1y,,0.0000,0.0000,0.0000,32.5900,0.0000,,46506000000.00,46506000000.00,46506000000.00,,1.00,-0.1600,0.0000,14.3000,14.3000,14.3000,14.3000,0.0000,0.0000,0.0000,0.0000
BALRAMCHIN,2019-03-31,0y,2.4630,32.5900,32.5900,32.5900,9.4100,1.0000,2.4630,55379600000.00,55379600000.00,55379600000.00,,1.00,0.2510,32.5900,32.5900,32.5900,29.6000,27.3500,0.0000,0.0000,0.0000,0.0000
BALRAMCHIN,2018-09-30,+1q,,0.0000,0.0000,0.0000,3.5100,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BALRAMCHIN,2018-06-30,0q,,0.0000,0.0000,0.0000,5.1100,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BANDHANBNK,2023-03-31,+1y,0.7420,31.9200,30.0000,34.1600,18.3200,3.0000,0.7420,146141000000.00,146141000000.00,146141000000.00,,1.00,0.2200,31.9200,42.0000,42.0000,42.0000,42.0000,0.0000,0.0000,0.0000,0.0000
BANDHANBNK,2022-03-31,0y,,18.3200,17.2500,19.9000,,3.0000,,119739000000.00,119739000000.00,119739000000.00,,1.00,,18.3200,28.2000,28.2000,28.2000,28.2000,0.0000,0.0000,0.0000,0.0000
BANDHANBNK,2021-12-31,+1q,,6.8700,6.8700,6.8700,,1.0000,,28960100000.00,23980000000.00,32844000000.00,,3.00,,6.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BANDHANBNK,2021-09-30,0q,,4.8500,4.8500,4.8500,,1.0000,,27359400000.00,24482000000.00,29938000000.00,,3.00,,4.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BANDHANBNK,2020-03-31,+1y,0.2790,0.0000,0.0000,0.0000,16.4500,0.0000,0.2790,70555200000.00,57648700000.00,85537000000.00,,9.00,0.3280,0.0000,21.0400,21.0400,21.0400,21.0400,0.0000,1.0000,0.0000,
BANDHANBNK,2019-03-31,0y,0.3420,0.0000,0.0000,0.0000,12.2600,0.0000,0.3420,53144800000.00,51843600000.00,54274300000.00,,7.00,0.4220,0.0000,16.4500,16.4500,16.4500,16.4500,0.0000,1.0000,0.0000,
BANDHANBNK,2018-12-31,0q,,0.0000,0.0000,0.0000,,0.0000,,18534000000.00,18534000000.00,18534000000.00,,1.00,,0.0000,4.2000,4.2000,4.2000,4.2000,0.0000,0.0000,0.0000,
BANDHANBNK,2018-09-30,0q,,3.9100,3.9100,3.9100,,1.0000,,0.00,0.00,0.00,,0.00,,3.9100,3.9100,3.9100,3.9100,0.0000,0.0000,0.0000,0.0000,
BANKBARODA,2020-03-31,+1y,0.6510,22.0300,12.6000,29.0000,13.3400,35.0000,0.6510,277538000000.00,241065000000.00,294310000000.00,,33.00,0.1320,22.0300,22.0700,25.2700,22.6500,22.6300,0.0000,0.0000,1.0000,1.0000
BANKBARODA,2019-03-31,0y,2.2670,13.3400,5.9000,22.0000,-10.5300,35.0000,2.2670,245220000000.00,223004000000.00,266197000000.00,,34.00,0.1060,13.3400,13.5600,14.8400,15.2100,15.2000,1.0000,1.0000,0.0000,0.0000
BANKBARODA,2018-09-30,+1q,-0.1170,1.3600,1.2900,1.4200,1.5400,2.0000,-0.1170,58168400000.00,56344900000.00,59992000000.00,,2.00,0.0660,1.3600,1.3600,1.4200,0.1500,0.1500,0.0000,0.0000,0.0000,0.0000
BANKBARODA,2018-06-30,0q,0.2050,1.0600,0.2800,1.6000,0.8800,3.0000,0.2050,56173000000.00,53475000000.00,63121000000.00,,6.00,0.1330,1.0600,0.8000,0.2800,0.1400,0.1400,0.0000,0.0000,0.0000,0.0000
BANKINDIA,2020-03-31,+1y,127.0000,10.2400,4.2000,16.4700,0.0800,13.0000,127.0000,190884000000.00,160110000000.00,218704000000.00,,12.00,0.0900,10.2400,10.2400,10.5200,12.9300,14.1000,0.0000,0.0000,0.0000,0.0000
BANKINDIA,2019-03-31,0y,1.0020,0.0800,-8.8400,7.2800,-52.5500,12.0000,1.0020,175093000000.00,157173000000.00,204384000000.00,,13.00,0.0780,0.0800,0.0800,0.2100,4.6500,6.7600,0.0000,0.0000,0.0000,0.0000
BANKINDIA,2018-09-30,+1q,-5.7710,-7.4900,-7.4900,-7.4900,1.5700,1.0000,-5.7710,0.00,0.00,0.00,,0.00,,-7.4900,-7.4900,-7.4900,-8.5500,-8.5500,0.0000,0.0000,0.0000,0.0000
BANKINDIA,2018-06-30,0q,-8.8670,-6.5300,-8.6000,-4.4600,0.8300,2.0000,-8.8670,33460000000.00,33460000000.00,33460000000.00,,1.00,-0.1930,-6.5300,-6.5300,-4.4600,-2.8300,-2.8300,0.0000,0.0000,0.0000,0.0000
BASF,2024-03-31,+1y,0.0600,146.8000,146.8000,146.8000,138.5000,1.0000,0.0600,149173000000.00,149173000000.00,149173000000.00,,1.00,0.0620,146.8000,132.6000,132.6000,132.6000,132.6000,0.0000,0.0000,,0.0000
BASF,2023-03-31,0y,-0.0130,138.5000,138.5000,138.5000,140.3000,1.0000,-0.0130,140523000000.00,140523000000.00,140523000000.00,,1.00,0.0730,138.5000,122.4500,122.4500,122.4500,122.4500,0.0000,0.0000,,0.0000
BASF,2022-12-31,+1q,,0.0000,0.0000,0.0000,45.6000,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
BASF,2022-09-30,0q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000
BASF,2020-03-31,+1y,0.3800,74.1000,42.3000,105.9000,53.7000,2.0000,0.3800,69485000000.00,64473000000.00,74497000000.00,,2.00,0.1140,74.1000,74.1000,74.1000,74.1000,64.4500,0.0000,0.0000,0.0000,0.0000
BASF,2019-03-31,0y,1.3970,53.7000,34.6000,72.8000,22.4000,2.0000,1.3970,62386500000.00,61171000000.00,63602000000.00,,2.00,0.1170,53.7000,53.7000,53.7000,53.7000,45.1000,0.0000,0.0000,0.0000,0.0000
BASF,2018-09-30,+1q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BASF,2018-06-30,0q,,0.0000,0.0000,0.0000,,0.0000,,0.00,0.00,0.00,,0.00,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BASF,2018-03-31,0y,4.0880,21.0000,16.6000,25.4000,-6.8000,2.0000,4.0880,57009000000.00,56290000000.00,57728000000.00,,2.00,0.0320,21.0000,21.0000,21.0000,21.0000,20.8000,0.0000,0.0000,0.0000,
BASF,2017-03-31,+1y,,0.0000,0.0000,0.0000,,0.0000,,55257900000.00,53807000000.00,53807000000.00,,1.00,0.1670,0.0000,-12.0000,-12.0000,-12.0000,-12.0000,0.0000,0.0000,0.0000,
BASF,2016-12-31,0q,,0.0000,0.0000,0.0000,,0.0000,,47341800000.00,46817000000.00,46817000000.00,,1.00,0.0080,0.0000,-14.1000,-14.1000,-14.1000,-14.1000,0.0000,0.0000,0.0000,
