 TICKER,REPORT DATE,DATE,BEFORE AFTER MARKET,CURRENCY,EPS ACTUAL,EPS ESTIMATE,EPS DIFFERENCE,SURPRISE PERCENT
MANGLMCEM,2017-06-30,2017-06-30,,INR,4.54,5.8,-1.26,-21.7241
MANINDS,2023-11-13,2023-09-30,AfterMarket,INR,,,,
MANINDS,2023-08-09,2023-06-30,AfterMarket,INR,,,,
MANINDS,2023-05-25,2023-03-31,AfterMarket,INR,,,,
MANINDS,2023-02-08,2022-12-31,AfterMarket,INR,,,,
MANINFRA,2023-11-08,2023-09-30,AfterMarket,INR,,,,
MANINFRA,2023-08-02,2023-06-30,AfterMarket,INR,,,,
MANINFRA,2023-05-17,2023-03-31,AfterMarket,INR,,,,
MANINFRA,2023-02-09,2022-12-31,AfterMarket,INR,,,,
MANINFRA,2018-03-31,2018-03-31,,INR,0.92,0.7,0.22,31.4286
MANINFRA,2017-09-30,2017-09-30,,INR,0.45,0.83,-0.38,-45.7831
MANINFRA,2017-06-30,2017-06-30,,INR,0.9,0.56,0.34,60.7143
MANINFRA,2017-03-31,2017-03-31,,INR,0.77,0.35,0.42,120
MANORAMA,2023-11-10,2023-09-30,AfterMarket,,,,,
MANORAMA,2023-08-07,2023-06-30,AfterMarket,,,,,
MANORAMA,2023-05-09,2023-03-31,AfterMarket,,,,,
MANORAMA,2023-02-06,2022-12-31,AfterMarket,,,,,
MANORG,2023-08-11,2023-06-30,AfterMarket,INR,,,,
MANORG,2023-05-25,2023-03-31,AfterMarket,INR,,,,
MANORG,2023-02-09,2022-12-31,AfterMarket,INR,,,,
MANPASAND,2018-03-31,2018-03-31,,INR,3.73,3.7,0.03,0.8108
MANPASAND,2017-12-31,2017-12-31,,INR,1.05,1.75,-0.7,-40
MANPASAND,2017-09-30,2017-09-30,,INR,0.78,0.93,-0.15,-16.129
MANPASAND,2017-06-30,2017-06-30,,INR,3.14,3.5,-0.36,-10.2857
MARICO,2023-01-26,2022-12-31,AfterMarket,INR,,2.58,,
MARICO,2022-11-04,2022-09-30,AfterMarket,INR,2.32,2.6,-0.28,-10.7692
MARICO,2022-08-08,2022-06-30,BeforeMarket,INR,2.87,2.89,-0.02,-0.692
MARICO,2022-03-31,2022-03-31,,INR,1.95,2.09,-0.14,-6.6986
MARICO,2021-12-31,2021-12-31,,INR,2.4,2.49,-0.09,-3.6145
MARICO,2017-12-31,2017-12-31,,INR,1.71,1.65,0.06,3.6364
MARICO,2017-09-30,2017-09-30,,INR,1.41,1.46,-0.05,-3.4247
MARICO,2017-06-30,2017-06-30,,INR,1.8,2.09,-0.29,-13.8756
MARICO,2017-03-31,2017-03-31,,INR,1.31,1.21,0.1,8.2645
MARICO,2016-12-31,2016-12-31,,INR,1.49,1.5,-0.01,-0.6667
MARKSANS,2023-11-13,2023-09-30,AfterMarket,INR,,,,
MARKSANS,2023-08-11,2023-06-30,AfterMarket,INR,,,,
MARKSANS,2023-05-29,2023-03-31,AfterMarket,INR,,,,
MARKSANS,2023-02-09,2022-12-31,AfterMarket,INR,,,,
MARSHALL,2023-11-13,2023-09-30,AfterMarket,INR,,,,
MARSHALL,2023-07-03,2023-06-30,AfterMarket,INR,,,,
MARSHALL,2023-02-13,2022-12-31,AfterMarket,INR,,,,
MARUTI,2023-01-23,2022-12-31,AfterMarket,INR,,78.02,,
MARUTI,2022-10-28,2022-09-30,AfterMarket,INR,68.24,63.3,4.94,7.8041
MARUTI,2022-07-27,2022-06-30,BeforeMarket,INR,33.53,55.34,-21.81,-39.4109
MARUTI,2022-04-29,2022-03-31,BeforeMarket,INR,60.87,51.63,9.24,17.8966
MARUTI,2022-01-25,2021-12-31,BeforeMarket,INR,33.48,36.5,-3.02,-8.274
MARUTI,2021-10-27,2021-09-30,BeforeMarket,INR,15.73,24.72,-8.99,-36.3673
MARUTI,2018-10-25,2018-09-30,,INR,74.17,67.63,6.54,9.6703
MARUTI,2018-07-26,2018-06-30,,INR,65.39,75.44,-10.05,-13.3218
MARUTI,2018-04-27,2018-03-31,,INR,62.3,69.01,-6.71,-9.7232
MARUTI,2017-12-31,2017-12-31,,INR,59.56,66.09,-6.53,-9.8805
MARUTI,2017-09-30,2017-09-30,,INR,82.24,75.07,7.17,9.5511
MARUTI,2017-06-30,2017-06-30,,INR,51.2,59.27,-8.07,-13.6157
MARUTI,2017-03-31,2017-03-31,,INR,56.57,59.51,-2.94,-4.9403
MARUTI,2016-12-31,2016-12-31,,INR,57.75,57.72,0.03,0.052
MASFIN,2023-10-31,2023-09-30,AfterMarket,INR,,,,
MASFIN,2023-08-01,2023-06-30,AfterMarket,INR,,,,
MASFIN,2023-05-02,2023-03-31,AfterMarket,INR,,,,
MASFIN,2023-01-31,2022-12-31,AfterMarket,INR,,,,
MASTEK,2023-10-18,2023-09-30,AfterMarket,INR,,,,
MASTEK,2023-07-18,2023-06-30,AfterMarket,INR,,,,
MASTEK,2023-04-17,2023-03-31,AfterMarket,INR,,,,
MASTEK,2023-01-17,2022-12-31,AfterMarket,INR,,,,
MASTEK,2022-10-20,2022-09-30,AfterMarket,INR,25.81,24,1.81,7.5417
MASTEK,2022-03-31,2022-03-31,,INR,26.15,26.8,-0.65,-2.4254
MASTEK,2021-12-31,2021-12-31,,INR,24.17,25.5,-1.33,-5.2157
MASTEK,2021-09-30,2021-09-30,,INR,26.92,25.4,1.52,5.9843
MASTEK,2018-03-31,2018-03-31,,INR,7.76,8.79,-1.03,-11.7179
MASTEK,2017-09-30,2017-09-30,,INR,7.03,5.7,1.33,23.3333
MASTEK,2016-12-31,2016-12-31,,INR,4.63,2.57,2.06,80.1556
MASTEK,2016-06-30,2016-06-30,,INR,1.48,0.5,0.98,196
MATRIMONY,2023-11-08,2023-09-30,AfterMarket,INR,,,,
MATRIMONY,2023-08-10,2023-06-30,AfterMarket,INR,,,,
MATRIMONY,2023-05-10,2023-03-31,AfterMarket,INR,,,,
MATRIMONY,2023-02-08,2022-12-31,AfterMarket,INR,,,,
MAXIND,2023-11-09,2023-09-30,AfterMarket,INR,,,,
MAXIND,2023-08-02,2023-06-30,AfterMarket,INR,,,,
MAXIND,2023-05-23,2023-03-31,AfterMarket,INR,,,,
MAXIND,2023-01-23,2022-12-31,AfterMarket,INR,,,,
MAXVIL,2023-11-07,2023-09-30,AfterMarket,INR,,,,
MAXVIL,2023-08-03,2023-06-30,AfterMarket,INR,,,,
MAXVIL,2023-05-15,2023-03-31,AfterMarket,INR,,,,
MAXVIL,2023-01-19,2022-12-31,AfterMarket,INR,,,,
MAYURUNIQ,2024-08-05,2024-06-30,AfterMarket,INR,,,,
MAYURUNIQ,2023-11-09,2023-09-30,AfterMarket,INR,,,,
MAYURUNIQ,2023-08-07,2023-06-30,AfterMarket,INR,,,,
MAYURUNIQ,2023-05-29,2023-03-31,AfterMarket,INR,,,,
MAYURUNIQ,2023-02-06,2022-12-31,AfterMarket,INR,,,,
MAZDOCK,2023-11-08,2023-09-30,AfterMarket,INR,,,,
MAZDOCK,2023-08-08,2023-06-30,AfterMarket,INR,,,,
MAZDOCK,2023-06-09,2023-03-31,AfterMarket,INR,,,,
MAZDOCK,2023-02-10,2022-12-31,AfterMarket,INR,,,,
MAZDOCK,2021-09-30,2021-09-30,,INR,6.69,5.4,1.29,23.8889
MBAPL,2022-11-03,2022-09-30,AfterMarket,INR,7.4294,,,
MBAPL,2022-03-31,2022-03-31,,INR,3.7778,,,
MBAPL,2021-12-31,2021-12-31,,INR,5.2254,,,
MBAPL,2021-09-30,2021-09-30,,INR,2.1197,,,
MBAPL,2021-06-30,2021-06-30,,INR,1.8914,,,
MBAPL,2021-03-31,2021-03-31,,INR,0.5685,,,
MBAPL,2020-12-31,2020-12-31,,INR,0.8263,,,
MBAPL,2020-11-05,2020-09-30,,INR,3.7395,,,
MBAPL,2020-06-30,2020-06-30,,INR,1.3554,,,
MBAPL,2020-03-31,2020-03-31,,INR,0.6877,,,
MBAPL,2019-12-31,2019-12-31,,INR,1.3264,,,
MBAPL,2019-09-30,2019-09-30,,INR,1.2414,,,
MBAPL,2019-06-30,2019-06-30,,INR,0.7685,,,
MBLINFRA,2016-09-30,2016-09-30,,INR,-29.62,2.88,-32.5,-1128.4722
MBLINFRA,2016-06-30,2016-06-30,,INR,7.12,5.7,1.42,24.9123
MBLINFRA,2016-03-31,2016-03-31,,INR,3.39,3.92,-0.53,-13.5204
MBLINFRA,2015-09-30,2015-09-30,,INR,8.53,6.6,1.93,29.2424
MCDOWELL-N,2023-10-19,2023-09-30,AfterMarket,INR,,,,
MCDOWELL-N,2023-07-24,2023-06-30,AfterMarket,INR,,,,
MCDOWELL-N,2023-05-18,2023-03-31,AfterMarket,INR,,,,
MCDOWELL-N,2023-01-24,2022-12-31,AfterMarket,INR,,,,
MCDOWELL-N,2021-06-30,2021-06-30,,INR,1.45,1.8,-0.35,-19.4444
MCDOWELL-N,2020-07-27,2020-06-30,,INR,-3.3235,,,
MCDOWELL-N,2020-05-27,2020-03-31,,INR,0.8233,,,
MCDOWELL-N,2020-01-28,2019-12-31,,INR,3.2382,,,
MCDOWELL-N,2019-10-24,2019-09-30,,INR,2.2446,,,
MCDOWELL-N,2019-07-22,2019-06-30,,INR,2.7813,,,
MCDOWELL-N,2019-01-24,2018-12-31,,INR,2.8088,,,
MCDOWELL-N,2018-09-30,2018-09-30,,INR,3.56,2.8,0.76,27.1429
MCDOWELL-N,2018-06-30,2018-06-30,,INR,1.12,4.73,-3.61,-76.3214
MCDOWELL-N,2018-03-31,2018-03-31,,INR,3.41,2.36,1.05,44.4915
MCDOWELL-N,2017-12-31,2017-12-31,,INR,2.03,3.28,-1.25,-38.1098
MCLEODRUSS,2023-11-13,2023-09-30,AfterMarket,INR,,,,
MCLEODRUSS,2023-08-10,2023-06-30,AfterMarket,INR,,,,
MCLEODRUSS,2023-05-29,2023-03-31,AfterMarket,INR,,,,
MCLEODRUSS,2023-02-13,2022-12-31,AfterMarket,INR,,,,
MCX,2023-10-20,2023-09-30,AfterMarket,INR,,,,
MCX,2023-07-28,2023-06-30,AfterMarket,INR,,,,
MCX,2023-05-15,2023-03-31,AfterMarket,INR,,,,
MCX,2022-10-22,2022-09-30,AfterMarket,INR,10.05,9.45,0.6,6.3492
MCX,2022-08-01,2022-06-30,BeforeMarket,INR,6.41,9.95,-3.54,-35.5779
MCX,2022-05-16,2022-03-31,BeforeMarket,INR,9.65,6.89,2.76,40.0581
MCX,2022-01-29,2021-12-31,BeforeMarket,INR,5.82,8.82,-3,-34.0136
MCX,2021-10-23,2021-09-30,,INR,5.34,11.58,-6.24,-53.886
MCX,2021-07-24,2021-06-30,,INR,6.48,11.58,-5.1,-44.0415
MCX,2018-09-30,2018-09-30,,INR,7.24,7.01,0.23,3.281
MCX,2018-06-30,2018-06-30,,INR,5.88,6.81,-0.93,-13.6564
MCX,2018-03-31,2018-03-31,,INR,6.68,7.8,-1.12,-14.359
MCX,2017-12-31,2017-12-31,,INR,3.5,7.35,-3.85,-52.381
MCX,2017-09-30,2017-09-30,,INR,5.57,6.08,-0.51,-8.3882
MCX,2017-03-31,2017-03-31,,INR,4.29,6.4,-2.11,-32.9688
MCX,2016-12-31,2016-12-31,,INR,6.66,8.3,-1.64,-19.759
MEDICAMEQ,2023-11-09,2023-09-30,AfterMarket,INR,,,,
MEDICAMEQ,2023-08-08,2023-06-30,AfterMarket,INR,,,,
MEDICAMEQ,2023-05-23,2023-03-31,AfterMarket,INR,,,,
MEDICAMEQ,2023-02-06,2022-12-31,AfterMarket,INR,,,,
MENONBE,2023-10-18,2023-09-30,AfterMarket,INR,,,,
MENONBE,2023-07-18,2023-06-30,AfterMarket,INR,,,,
MENONBE,2023-05-10,2023-03-31,AfterMarket,INR,,,,
MENONBE,2023-02-03,2022-12-31,AfterMarket,INR,,,,
MENONBE,2018-02-10,2017-12-31,,INR,0.98,0.89,0.09,10.1124
MENONBE,2017-11-09,2017-09-30,,INR,1.07,0.9,0.17,18.8889
MENONBE,2017-07-20,2017-06-30,,INR,1.03,0.87,0.16,18.3908
MENONBE,2017-04-27,2017-03-31,,INR,1.03,0.87,0.16,18.3908
MERCATOR,2024-08-05,2024-06-30,AfterMarket,INR,,,,
MERCATOR,2023-11-13,2023-09-30,AfterMarket,INR,,,,
MERCATOR,2023-08-07,2023-06-30,AfterMarket,INR,,,,
MERCATOR,2023-05-25,2023-03-31,AfterMarket,INR,,,,
MERCATOR,2023-02-09,2022-12-31,AfterMarket,INR,,,,
METROPOLIS,2023-11-06,2023-09-30,AfterMarket,INR,,,,
METROPOLIS,2023-08-04,2023-06-30,AfterMarket,INR,,,,
METROPOLIS,2023-05-22,2023-03-31,AfterMarket,INR,,,,
METROPOLIS,2023-02-09,2022-12-31,AfterMarket,INR,,,,
METROPOLIS,2021-06-30,2021-06-30,,INR,12.07,12.97,-0.9,-6.9391
MFSL,2023-10-17,2023-09-30,AfterMarket,INR,,,,
MFSL,2023-07-31,2023-06-30,AfterMarket,INR,,,,
MFSL,2023-05-08,2023-03-31,AfterMarket,INR,,,,
MFSL,2023-01-31,2022-12-31,AfterMarket,INR,,2.95,,
MFSL,2022-10-19,2022-09-30,AfterMarket,INR,1.49,2.29,-0.8,-34.9345
MFSL,2022-08-02,2022-06-30,BeforeMarket,INR,1.63,2.17,-0.54,-24.8848
MFSL,2022-05-10,2022-03-31,BeforeMarket,INR,3.41,3.59,-0.18,-5.0139
MFSL,2022-01-28,2021-12-31,BeforeMarket,INR,2.55,3.17,-0.62,-19.5584
MFSL,2021-11-09,2021-09-30,BeforeMarket,INR,1.15,2.32,-1.17,-50.431
MGL,2023-11-09,2023-09-30,AfterMarket,INR,,,,
MGL,2023-08-04,2023-06-30,BeforeMarket,INR,,,,
MGL,2023-05-08,2023-03-31,BeforeMarket,INR,,,,
MGL,2023-02-06,2022-12-31,BeforeMarket,INR,,,,
MGL,2018-03-31,2018-03-31,,INR,10.61,12.85,-2.24,-17.4319
MGL,2017-12-31,2017-12-31,,INR,12.55,12.28,0.27,2.1987
MGL,2017-09-30,2017-09-30,,INR,12.63,12.83,-0.2,-1.5588
MGL,2017-06-30,2017-06-30,,INR,12.59,10.37,2.22,21.4079
MHRIL,2023-10-31,2023-09-30,AfterMarket,INR,,,,
MHRIL,2023-07-28,2023-06-30,AfterMarket,INR,,,,
MHRIL,2023-05-01,2023-03-31,AfterMarket,INR,,,,
MHRIL,2023-02-01,2022-12-31,AfterMarket,INR,,,,
MHRIL,2017-12-31,2017-12-31,,INR,2.39,2.52,-0.13,-5.1587
MICEL,2023-11-08,2023-09-30,AfterMarket,INR,,,,
MICEL,2023-07-18,2023-06-30,AfterMarket,INR,,,,
MICEL,2023-04-24,2023-03-31,AfterMarket,INR,,,,
MICEL,2023-02-10,2022-12-31,AfterMarket,INR,,,,
MINDACORP,2023-11-02,2023-09-30,AfterMarket,INR,,,,
MINDACORP,2023-08-03,2023-06-30,AfterMarket,INR,,,,
MINDACORP,2023-05-15,2023-03-31,AfterMarket,INR,,,,
MINDACORP,2023-02-02,2022-12-31,AfterMarket,INR,,,,
MINDACORP,2017-12-31,2017-12-31,,INR,1.79,1.4,0.39,27.8571
MINDACORP,2017-03-31,2017-03-31,,INR,0.9,1.5,-0.6,-40
MINDACORP,2016-12-31,2016-12-31,,INR,0.96,1.6,-0.64,-40
MINDACORP,2016-09-30,2016-09-30,,INR,1.42,1.5,-0.08,-5.3333
MINDACORP,2016-06-30,2016-06-30,,INR,1.19,1.4,-0.21,-15
MINDSPACE,2023-11-13,2023-09-30,BeforeMarket,,,,,
MINDSPACE,2023-08-08,2023-06-30,BeforeMarket,,,,,
MINDSPACE,2023-05-10,2023-03-31,BeforeMarket,,,,,
MINDSPACE,2023-02-08,2022-12-31,BeforeMarket,,,,,
MINDTECK,2023-11-09,2023-09-30,AfterMarket,INR,,,,
MINDTECK,2023-08-09,2023-06-30,AfterMarket,INR,,,,
MINDTECK,2023-05-18,2023-03-31,AfterMarket,INR,,,,
MINDTECK,2023-02-10,2022-12-31,AfterMarket,INR,,,,
MIRCELECTR,2023-11-09,2023-09-30,AfterMarket,INR,,,,
MIRCELECTR,2023-08-03,2023-06-30,AfterMarket,INR,,,,
MIRCELECTR,2023-05-23,2023-03-31,AfterMarket,INR,,,,
MIRCELECTR,2023-02-08,2022-12-31,AfterMarket,INR,,,,
MIRZAINT,2017-12-31,2017-12-31,,INR,1.72,1.5,0.22,14.6667
MITTAL,2022-12-05,2022-09-30,AfterMarket,INR,,,,
MMFL,2023-02-06,2022-12-31,AfterMarket,INR,,,,
MMP,2022-09-30,2022-09-30,,INR,1.3551,,,
MMP,2022-06-30,2022-06-30,,INR,1.8488,,,
MMP,2022-03-31,2022-03-31,,INR,3.6119,,,
MMP,2022-02-09,2021-12-31,BeforeMarket,INR,2.5956,,,
MMP,2021-10-27,2021-09-30,,INR,2.9515,,,
MMP,2021-07-29,2021-06-30,,INR,2.2516,,,
MMP,2020-12-31,2020-12-31,,INR,1.9724,,,
MMP,2020-09-30,2020-09-30,,INR,1.8943,,,
MMP,2020-06-30,2020-06-30,,INR,0.2675,,,
MMTC,2023-11-13,2023-09-30,AfterMarket,INR,,,,
MMTC,2023-07-06,2023-06-30,AfterMarket,INR,,,,
MMTC,2023-05-03,2023-03-31,AfterMarket,INR,,,,
MODISONLTD,2023-11-07,2023-09-30,AfterMarket,,,,,
MODISONLTD,2023-08-09,2023-06-30,BeforeMarket,,,,,
MODISONLTD,2023-05-22,2023-03-31,AfterMarket,,,,,
MODISONLTD,2023-02-10,2022-12-31,BeforeMarket,,,,,
MOIL,2023-11-09,2023-09-30,AfterMarket,INR,,,,
MOIL,2023-07-31,2023-06-30,AfterMarket,INR,,,,
MOIL,2023-05-23,2023-03-31,AfterMarket,INR,,,,
MOIL,2023-02-09,2022-12-31,AfterMarket,INR,,,,
MOIL,2022-11-11,2022-09-30,AfterMarket,INR,1.34,3.3,-1.96,-59.3939
MOIL,2018-03-31,2018-03-31,,INR,4.81,4.8,0.01,0.2083
MOIL,2017-12-31,2017-12-31,,INR,3.9,9.9,-6,-60.6061
MOIL,2017-09-30,2017-09-30,,INR,6.88,5.7,1.18,20.7018
MOIL,2017-06-30,2017-06-30,,INR,3.67,4.45,-0.78,-17.5281
MOIL,2017-03-31,2017-03-31,,INR,4.35,4.95,-0.6,-12.1212
MOIL,2016-12-31,2016-12-31,,INR,4.04,3.85,0.19,4.9351
MOLDTKPAC,2023-11-06,2023-09-30,AfterMarket,INR,,,,
MOLDTKPAC,2023-07-25,2023-06-30,AfterMarket,INR,,,,
MOLDTKPAC,2023-05-08,2023-03-31,AfterMarket,INR,,,,
MOLDTKPAC,2023-01-25,2022-12-31,AfterMarket,INR,,,,
MONTECARLO,2023-11-06,2023-09-30,AfterMarket,INR,,,,
MONTECARLO,2023-08-01,2023-06-30,AfterMarket,INR,,,,
MONTECARLO,2023-05-29,2023-03-31,AfterMarket,INR,,,,
MONTECARLO,2023-02-02,2022-12-31,AfterMarket,INR,,,,
MONTECARLO,2018-03-31,2018-03-31,,INR,-4.07,1.7,-5.77,-339.4118
MONTECARLO,2017-12-31,2017-12-31,,INR,21.99,18.8,3.19,16.9681
MONTECARLO,2017-09-30,2017-09-30,,INR,7.16,5.8,1.36,23.4483
MONTECARLO,2017-06-30,2017-06-30,,INR,2.44,1.6,0.84,52.5
MORARJEE,2023-11-02,2023-09-30,AfterMarket,INR,,,,
MORARJEE,2023-08-10,2023-06-30,AfterMarket,INR,,,,
MORARJEE,2023-05-18,2023-03-31,AfterMarket,INR,,,,
MORARJEE,2023-02-08,2022-12-31,AfterMarket,INR,,,,
MOREPENLAB,2023-11-08,2023-09-30,BeforeMarket,INR,,,,
MOREPENLAB,2023-07-27,2023-06-30,AfterMarket,INR,,,,
MOREPENLAB,2023-05-03,2023-03-31,BeforeMarket,INR,,,,
MOREPENLAB,2023-02-06,2022-12-31,BeforeMarket,INR,,,,
MOREPENLAB,2018-03-31,2018-03-31,,INR,0.09,0.24,-0.15,-62.5
MOTHERSON,2023-11-08,2023-09-30,AfterMarket,,,,,
MOTHERSON,2023-08-07,2023-06-30,AfterMarket,,,,,
MOTHERSON,2023-05-24,2023-03-31,AfterMarket,,,,,
MOTHERSON,2023-02-09,2022-12-31,AfterMarket,,,,,
MOTILALOFS,2023-10-19,2023-09-30,AfterMarket,INR,,,,
MOTILALOFS,2023-07-26,2023-06-30,AfterMarket,INR,,,,
MOTILALOFS,2023-04-26,2023-03-31,AfterMarket,INR,,,,
MOTILALOFS,2023-01-25,2022-12-31,AfterMarket,INR,,,,
MOTILALOFS,2018-03-31,2018-03-31,,INR,10.05,10.9,-0.85,-7.7982
MOTILALOFS,2017-12-31,2017-12-31,,INR,10.08,9.12,0.96,10.5263
MOTILALOFS,2017-09-30,2017-09-30,,INR,9.81,8.18,1.63,19.9267
MOTILALOFS,2017-06-30,2017-06-30,,INR,6.95,6.82,0.13,1.9062
MPHASIS,2022-10-20,2022-09-30,AfterMarket,INR,22.1,22.23,-0.13,-0.5848
MPHASIS,2022-07-21,2022-06-30,BeforeMarket,INR,21.17,21.27,-0.1,-0.4701
MPHASIS,2022-03-31,2022-03-31,,INR,20.61,20.3,0.31,1.5271
MPHASIS,2021-12-31,2021-12-31,,INR,18.85,19.06,-0.21,-1.1018
MPHASIS,2018-05-10,2018-03-31,,INR,12.9,11.59,1.31,11.3028
MPHASIS,2018-01-24,2017-12-31,,INR,11.08,10.29,0.79,7.6774
MPHASIS,2017-10-26,2017-09-30,,INR,10.22,9.8,0.42,4.2857
MPHASIS,2017-07-26,2017-06-30,,INR,9.08,9.29,-0.21,-2.2605
MPHASIS,2017-05-25,2017-03-31,,INR,9.18,9.62,-0.44,-4.5738
MPHASIS,2016-12-31,2016-12-31,,INR,9.7,9.34,0.36,3.8544
MPSLTD,2023-11-01,2023-09-30,AfterMarket,INR,,,,
MPSLTD,2023-07-26,2023-06-30,AfterMarket,INR,,,,
MPSLTD,2023-05-15,2023-03-31,AfterMarket,INR,,,,
MPSLTD,2023-01-23,2022-12-31,AfterMarket,INR,,,,
MPSLTD,2022-11-03,2022-09-30,AfterMarket,INR,15.7,12.2,3.5,28.6885
MPSLTD,2022-08-02,2022-06-30,BeforeMarket,INR,12.59,11.9,0.69,5.7983
MPSLTD,2022-05-17,2022-03-31,BeforeMarket,INR,12.59,11.9,0.69,5.7983
MPSLTD,2021-12-31,2021-12-31,,INR,12.18,11.2,0.98,8.75
MPSLTD,2021-09-30,2021-09-30,,INR,12,11.4,0.6,5.2632
MPSLTD,2018-03-31,2018-03-31,,INR,8.14,9.6,-1.46,-15.2083
MPSLTD,2017-12-31,2017-12-31,,INR,9.43,9.3,0.13,1.3978
MPSLTD,2017-09-30,2017-09-30,,INR,9.15,10.59,-1.44,-13.5977
MPSLTD,2017-06-30,2017-06-30,,INR,10.98,8.8,2.18,24.7727
MPSLTD,2017-03-31,2017-03-31,,INR,10.73,9.53,1.2,12.5918
MPSLTD,2016-12-31,2016-12-31,,INR,9.24,9.1,0.14,1.5385
MRF,2023-11-06,2023-09-30,AfterMarket,INR,,,,
MRF,2023-08-07,2023-06-30,AfterMarket,INR,,,,
MRF,2023-05-08,2023-03-31,AfterMarket,INR,,,,
MRF,2023-02-08,2022-12-31,AfterMarket,INR,,,,
MRF,2022-11-08,2022-09-30,AfterMarket,INR,292.33,422.55,-130.22,-30.8177
MRF,2022-06-30,2022-06-30,,INR,264.94,354.1,-89.16,-25.1793
MRF,2022-03-31,2022-03-31,,INR,369.66,308.5,61.16,19.825
MRF,2021-12-31,2021-12-31,,INR,343.89,533.6,-189.71,-35.5528
MRF,2018-06-30,2018-06-30,,INR,0.17,,,
MRF,2018-03-31,2018-03-31,,INR,814.2,887.15,-72.95,-8.223
MRF,2017-12-31,2017-12-31,,INR,802.87,814.7,-11.83,-1.4521
MRF,2017-09-30,2017-09-30,,INR,707.17,675.6,31.57,4.6729
MRF,2017-06-30,2017-06-30,,INR,251.19,451.6,-200.41,-44.3778
MRF,2016-06-30,2016-06-30,,INR,1157.54,1105.67,51.87,4.6913
MRO-TEK,2023-11-07,2023-09-30,AfterMarket,INR,,,,
MRO-TEK,2023-08-01,2023-06-30,AfterMarket,INR,,,,
MRO-TEK,2023-05-24,2023-03-31,AfterMarket,INR,,,,
MRO-TEK,2023-02-07,2022-12-31,AfterMarket,INR,,,,
MRPL,2023-10-26,2023-09-30,AfterMarket,INR,,,,
MRPL,2023-07-26,2023-06-30,AfterMarket,INR,,,,
MRPL,2023-05-09,2023-03-31,AfterMarket,INR,,,,
MRPL,2023-01-26,2022-12-31,AfterMarket,INR,,,,
MRPL,2018-06-30,2018-06-30,,INR,1.35,,,
MRPL,2017-12-31,2017-12-31,,INR,5.53,5.05,0.48,9.505
MRPL,2017-09-30,2017-09-30,,INR,2.88,4,-1.12,-28
MRPL,2017-06-30,2017-06-30,,INR,1.34,3.36,-2.02,-60.119
MRPL,2017-03-31,2017-03-31,,INR,1.97,3.34,-1.37,-41.018
MRPL,2016-12-31,2016-12-31,,INR,3.23,3.77,-0.54,-14.3236
MSPL,2023-11-13,2023-09-30,AfterMarket,INR,,,,
MSPL,2023-08-07,2023-06-30,AfterMarket,INR,,,,
MSPL,2023-05-29,2023-03-31,AfterMarket,INR,,,,
MSPL,2023-02-10,2022-12-31,AfterMarket,INR,,,,
MSTCLTD,2023-11-06,2023-09-30,AfterMarket,INR,,,,
MSTCLTD,2023-08-08,2023-06-30,AfterMarket,INR,,,,
MSTCLTD,2023-05-23,2023-03-31,AfterMarket,INR,,,,
MSTCLTD,2023-02-09,2022-12-31,AfterMarket,INR,,,,
MSUMI,2022-09-30,2022-09-30,,,0.26,0.36,-0.1,-27.7778
MSUMI,2022-06-30,2022-06-30,,,0.29,0.43,-0.14,-32.5581
MSUMI,2022-03-31,2022-03-31,,,0.36,0.5,-0.14,-28
MTEDUCARE,2023-11-06,2023-09-30,AfterMarket,INR,,,,
MTEDUCARE,2023-07-24,2023-06-30,AfterMarket,INR,,,,
MTEDUCARE,2023-05-17,2023-03-31,AfterMarket,INR,,,,
MTEDUCARE,2023-01-31,2022-12-31,AfterMarket,INR,,,,
MTNL,2023-11-13,2023-09-30,AfterMarket,INR,,,,
MTNL,2023-08-10,2023-06-30,AfterMarket,INR,,,,
MTNL,2023-05-29,2023-03-31,AfterMarket,INR,,,,
MTNL,2023-02-13,2022-12-31,AfterMarket,INR,,,,
MUKANDLTD,2023-11-09,2023-09-30,AfterMarket,INR,,,,
MUKANDLTD,2023-08-08,2023-06-30,AfterMarket,INR,,,,
MUKANDLTD,2023-05-15,2023-03-31,AfterMarket,INR,,,,
MUKANDLTD,2023-02-09,2022-12-31,AfterMarket,INR,,,,
MUNJALSHOW,2023-02-06,2022-12-31,AfterMarket,INR,,,,
MUNJALSHOW,2018-03-31,2018-03-31,,INR,7.17,3.35,3.82,114.0299
MURUDCERA,2023-10-30,2023-09-30,AfterMarket,INR,,,,
MURUDCERA,2023-08-10,2023-06-30,AfterMarket,INR,,,,
MURUDCERA,2023-05-29,2023-03-31,AfterMarket,INR,,,,
MURUDCERA,2023-02-10,2022-12-31,AfterMarket,INR,,,,
MUTHOOTCAP,2023-11-08,2023-09-30,AfterMarket,INR,,,,
MUTHOOTCAP,2023-08-03,2023-06-30,BeforeMarket,INR,,,,
MUTHOOTCAP,2023-05-15,2023-03-31,AfterMarket,INR,,,,
MUTHOOTCAP,2023-01-31,2022-12-31,AfterMarket,INR,,,,
MUTHOOTFIN,2023-11-08,2023-09-30,AfterMarket,INR,,,,
MUTHOOTFIN,2023-08-10,2023-06-30,AfterMarket,INR,,,,
MUTHOOTFIN,2023-05-24,2023-03-31,AfterMarket,INR,,,,
