 TICKER,DATE,DATE FORMATTED,SHARES MLN,SHARES
EDT,1995,1995-12-31,7.0588,7058800
EDT,1994,1994-12-31,7.0370,7037000
EDT,1993,1993-12-31,5.7143,5714300
EDT,1992,1992-12-31,3.7500,3750000
EDV,2020,2020-12-31,162.9863,162986300
EDV,2019,2019-12-31,162.9863,162986300
EDV,2018,2018-12-31,162.9863,162986300
EDV,2017,2017-12-31,162.9863,162986300
EDV,2016,2016-12-31,162.9863,162986300
EDV,2015,2015-12-31,162.9863,162986300
EDV,2014,2014-12-31,162.9863,162986300
EDV,2013,2013-12-31,162.9863,162986300
EDV,2012,2012-12-31,162.9863,162986300
EDV,2011,2011-12-31,162.9863,162986300
EDV,2010,2010-12-31,162.9863,162986300
EDV,2009,2009-12-31,9.6561,9656100
EDV,2008,2008-12-31,3.0225,3022500
EDV,2007,2007-12-31,3.1383,3138300
EDV,2006,2006-12-31,2.4289,2428900
EDV,2005,2005-12-31,2.3353,2335300
EDV,2004,2004-12-31,2.3209,2320900
EDV,2003,2003-12-31,2.3280,2328000
EDV,2002,2002-12-31,1.6201,1620100
EDV,2001,2001-12-31,162.9863,162986300
EFL,2020,2020-12-31,132.7922,132792200.00000001
EFL,2019,2019-12-31,110.9065,110906500
EFL,2018,2018-12-31,103.6053,103605300
EFL,2017,2017-12-31,94.1287,94128700
EFL,2016,2016-12-31,87.6164,87616400
EFL,2015,2015-12-31,80.9641,80964100
EFL,2014,2014-12-31,76.3188,76318800
EFL,2013,2013-12-31,70.9726,70972600
EFL,2012,2012-12-31,70.9546,70954600
EFL,2011,2011-12-31,70.9546,70954600
EFL,2010,2010-12-31,70.9264,70926400
EFL,2009,2009-12-31,70.2214,70221400
EFL,2008,2008-12-31,69.5754,69575400
EFL,2007,2007-12-31,69.5754,69575400
EFL,2006,2006-12-31,69.5754,69575400
EFL,2005,2005-12-31,69.5754,69575400
EFL,2004,2004-12-31,69.5754,69575400
EFL,2003,2003-12-31,69.5391,69539100
EFL,2002,2002-12-31,69.5391,69539100
EFL,2001,2001-12-31,69.5391,69539100
EFL,2000,2000-12-31,62.7618,62761800
EFL,1999,1999-12-31,54.4491,54449100
EFL,1998,1998-12-31,54.4401,54440100
EFL,1997,1997-12-31,54.4115,54411500
EFN,2020,2020-12-31,438.8419,438841900
EFN,2019,2019-12-31,438.8419,438841900
EFN,2018,2018-12-31,438.8419,438841900
EFN,2017,2017-12-31,438.8419,438841900
EFN,2016,2016-12-31,438.8419,438841900
EFN,2015,2015-12-31,438.8419,438841900
EFN,2014,2014-12-31,438.8419,438841900
EFN,2013,2013-12-31,438.8419,438841900
EFN,2012,2012-12-31,438.8419,438841900
EFN,2011,2011-12-31,24.2865,24286500
EFN-PA,2020,2020-12-31,440.2753,440275300
EFN-PA,2019,2019-12-31,436.5091,436509100
EFN-PC,2020,2020-12-31,440.2753,440275300
EFN-PC,2019,2019-12-31,436.5091,436509100
EFN-PE,2020,2020-12-31,440.2753,440275300
EFN-PE,2019,2019-12-31,436.5091,436509100
EFR,2020,2020-12-31,115.2956,115295600
EFR,2019,2019-12-31,115.2956,115295600
EFR,2018,2018-12-31,115.2956,115295600
EFR,2017,2017-12-31,115.2956,115295600
EFR,2016,2016-12-31,115.2956,115295600
EFR,2015,2015-12-31,115.2956,115295600
EFR,2014,2014-12-31,115.2956,115295600
EFR,2013,2013-12-31,16.3852,16385200.000000002
EFR,2012,2012-12-31,13.6427,13642700
EFR,2011,2011-12-31,2.4800,2480000
EFR,2010,2010-12-31,1.9523,1952300
EFR,2009,2009-12-31,1.5313,1531300
EFR,2008,2008-12-31,1.0521,1052100
EFR,2007,2007-12-31,1.0423,1042300
EFR,2006,2006-12-31,0.6193,619300
EFR,2005,2005-12-31,0.3238,323800
EFR,2004,2004-12-31,0.2083,208300
EFR,2003,2003-12-31,0.1157,115700
EFR,2002,2002-12-31,0.0704,70400
EFR,2001,2001-12-31,0.0508,50800
EFR,2000,2000-12-31,0.0512,51200
EFX,2020,2020-12-31,89.6788,89678800
EFX,2019,2019-12-31,89.6788,89678800
EFX,2018,2018-12-31,89.6788,89678800
EFX,2017,2017-12-31,89.6788,89678800
EFX,2016,2016-12-31,89.6788,89678800
EFX,2015,2015-12-31,89.6788,89678800
EFX,2014,2014-12-31,89.6788,89678800
EFX,2013,2013-12-31,89.6788,89678800
EFX,2012,2012-12-31,89.6788,89678800
EFX,2011,2011-12-31,89.6788,89678800
EFX,2010,2010-12-31,89.6788,89678800
EGLX,2020,2020-12-31,83.1478,83147800
EGLX,2019,2019-12-31,83.1478,83147800
EIF,2020,2020-12-31,35.2071,35207100
EIF,2019,2019-12-31,35.2071,35207100
EIF,2018,2018-12-31,35.2071,35207100
EIF,2017,2017-12-31,35.2071,35207100
EIF,2016,2016-12-31,35.2071,35207100
EIF,2015,2015-12-31,35.2071,35207100
EIF,2014,2014-12-31,35.2071,35207100
EIF,2013,2013-12-31,35.2071,35207100
EIF,2012,2012-12-31,35.2071,35207100
EIF,2011,2011-12-31,35.2071,35207100
EIF,2010,2010-12-31,35.2071,35207100
EIF,2009,2009-12-31,35.2071,35207100
EIF,2008,2008-12-31,35.2071,35207100
EIF,2007,2007-12-31,35.2071,35207100
EIF,2006,2006-12-31,35.2071,35207100
EIF,2005,2005-12-31,35.2071,35207100
EIF,2003,2003-12-31,0.1750,175000
EIT-PA,2020,2020-12-31,121.9220,121922000
EIT-PA,2019,2019-12-31,118.8150,118815000
ELD,2020,2020-12-31,173.8220,173822000
ELD,2019,2019-12-31,173.8220,173822000
ELD,2018,2018-12-31,173.8220,173822000
ELD,2017,2017-12-31,173.8220,173822000
ELD,2016,2016-12-31,173.8220,173822000
ELD,2015,2015-12-31,173.8220,173822000
ELD,2014,2014-12-31,173.8220,173822000
ELD,2013,2013-12-31,173.8220,173822000
ELD,2012,2012-12-31,173.8220,173822000
ELD,2011,2011-12-31,173.8220,173822000
ELD,2010,2010-12-31,173.8220,173822000
ELD,2009,2009-12-31,173.8220,173822000
ELD,2008,2008-12-31,173.8220,173822000
ELD,2007,2007-12-31,173.8220,173822000
ELD,2006,2006-12-31,173.8220,173822000
ELD,2005,2005-12-31,173.8220,173822000
ELD,2004,2004-12-31,173.8220,173822000
ELD,2003,2003-12-31,173.8220,173822000
ELD,2002,2002-12-31,173.8220,173822000
ELD,2001,2001-12-31,173.8220,173822000
ELD,2000,2000-12-31,173.8220,173822000
ELD,1999,1999-12-31,173.8220,173822000
ELD,1998,1998-12-31,173.8220,173822000
ELD,1997,1997-12-31,173.8220,173822000
ELD,1996,1996-12-31,173.8220,173822000
ELD,1995,1995-12-31,173.8220,173822000
ELD,1994,1994-12-31,173.8220,173822000
ELEF,2020,2020-12-31,135.6419,135641900
ELEF,2019,2019-12-31,135.6419,135641900
ELEF,2018,2018-12-31,135.6419,135641900
ELEF,2017,2017-12-31,135.6419,135641900
ELEF,2016,2016-12-31,135.6419,135641900
ELEF,2015,2015-12-31,135.6419,135641900
ELEF,2014,2014-12-31,135.6419,135641900
ELEF,2013,2013-12-31,135.6419,135641900
ELEF,2012,2012-12-31,135.6419,135641900
ELEF,2011,2011-12-31,135.6419,135641900
ELEF,2010,2010-12-31,135.6419,135641900
ELEF,2009,2009-12-31,135.6419,135641900
ELEF,2008,2008-12-31,135.6419,135641900
ELEF,2007,2007-12-31,135.6419,135641900
ELEF,2006,2006-12-31,135.6419,135641900
ELEF,2005,2005-12-31,135.6419,135641900
ELEF,2004,2004-12-31,135.6419,135641900
ELEF,2003,2003-12-31,135.6419,135641900
ELEF,2002,2002-12-31,135.6419,135641900
ELEF,2001,2001-12-31,135.6419,135641900
ELEF,2000,2000-12-31,135.6419,135641900
ELEF,1999,1999-12-31,135.6419,135641900
ELEF,1998,1998-12-31,135.6419,135641900
ELF,2020,2020-12-31,3.7995,3799500
ELF,2019,2019-12-31,3.7995,3799500
ELF,2018,2018-12-31,3.7995,3799500
ELF,2017,2017-12-31,3.7995,3799500
ELF,2016,2016-12-31,3.7995,3799500
ELF,2015,2015-12-31,3.7995,3799500
ELF,2014,2014-12-31,3.7995,3799500
ELF,2013,2013-12-31,3.7995,3799500
ELF,2012,2012-12-31,3.7995,3799500
ELF,2011,2011-12-31,3.7995,3799500
ELF,2010,2010-12-31,3.7995,3799500
ELF,2009,2009-12-31,3.7995,3799500
ELF,2008,2008-12-31,3.7995,3799500
ELF,2007,2007-12-31,3.7995,3799500
ELF,2006,2006-12-31,3.7995,3799500
ELF,2005,2005-12-31,3.7995,3799500
ELF,2004,2004-12-31,3.7995,3799500
ELF,2003,2003-12-31,3.7995,3799500
ELF,2002,2002-12-31,3.7995,3799500
ELF,2001,2001-12-31,3.7995,3799500
ELF,2000,2000-12-31,3.7995,3799500
ELF,1999,1999-12-31,3.7995,3799500
ELF,1998,1998-12-31,3.7995,3799500
ELF,1997,1997-12-31,3.7995,3799500
ELF,1996,1996-12-31,3.7995,3799500
ELF,1995,1995-12-31,3.7995,3799500
ELF,1994,1994-12-31,3.7995,3799500
ELF-PF,2020,2020-12-31,3.7086,3708600
ELF-PF,2019,2019-12-31,4.0194,4019400
ELF-PG,2020,2020-12-31,3.7086,3708600
ELF-PG,2019,2019-12-31,4.0194,4019400
ELF-PH,2020,2020-12-31,3.7086,3708600
ELF-PH,2019,2019-12-31,4.0194,4019400
ELR,2020,2020-12-31,100.5990,100599000
ELR,2019,2019-12-31,100.5990,100599000
ELR,2018,2018-12-31,100.5990,100599000
ELR,2017,2017-12-31,100.5990,100599000
ELR,2016,2016-12-31,100.5990,100599000
ELR,2015,2015-12-31,100.5990,100599000
ELR,2014,2014-12-31,100.5990,100599000
ELR,2013,2013-12-31,100.5990,100599000
ELR,2012,2012-12-31,100.5990,100599000
ELR,2011,2011-12-31,100.5990,100599000
ELR,2010,2010-12-31,100.5990,100599000
ELR,2009,2009-12-31,100.5990,100599000
ELR,2008,2008-12-31,100.5990,100599000
ELR,2007,2007-12-31,67.2069,67206900
ELR,2006,2006-12-31,51.5612,51561200
ELR,2005,2005-12-31,9.0131,9013100
ELR,2004,2004-12-31,3.7015,3701500
ELR,2003,2003-12-31,0.6337,633700
ELR,2002,2002-12-31,0.6337,633700
ELR,2001,2001-12-31,0.1669,166900
ELR,2000,2000-12-31,0.3995,399500
ELR,1999,1999-12-31,0.3995,399500
ELR,1998,1998-12-31,0.3995,399500
EMA,2020,2020-12-31,248.4000,248400000
EMA,2019,2019-12-31,248.4000,248400000
EMA,2018,2018-12-31,248.4000,248400000
EMA,2017,2017-12-31,248.4000,248400000
EMA,2016,2016-12-31,248.4000,248400000
EMA,2015,2015-12-31,248.4000,248400000
EMA,2014,2014-12-31,248.4000,248400000
EMA,2013,2013-12-31,248.4000,248400000
EMA,2012,2012-12-31,248.4000,248400000
EMA,2011,2011-12-31,248.4000,248400000
EMA,2010,2010-12-31,248.4000,248400000
EMA,2009,2009-12-31,248.4000,248400000
EMA,2008,2008-12-31,248.4000,248400000
EMA,2007,2007-12-31,248.4000,248400000
EMA,2006,2006-12-31,248.4000,248400000
EMA,2005,2005-12-31,248.4000,248400000
EMA,2004,2004-12-31,248.4000,248400000
EMA,2003,2003-12-31,248.4000,248400000
EMA,2002,2002-12-31,248.4000,248400000
EMA,2001,2001-12-31,248.4000,248400000
EMA,2000,2000-12-31,248.4000,248400000
EMA,1999,1999-12-31,248.4000,248400000
EMA,1998,1998-12-31,248.4000,248400000
EMA,1997,1997-12-31,248.4000,248400000
EMA,1996,1996-12-31,248.4000,248400000
EMA,1995,1995-12-31,248.4000,248400000
EMA,1994,1994-12-31,248.4000,248400000
EMA,1993,1993-12-31,248.4000,248400000
EMA-PA,2020,2020-12-31,251.4302,251430200
EMA-PA,2019,2019-12-31,242.4782,242478200
EMA-PC,2020,2020-12-31,251.4302,251430200
EMA-PC,2019,2019-12-31,242.4782,242478200
EMA-PE,2020,2020-12-31,251.4302,251430200
EMA-PE,2019,2019-12-31,242.4782,242478200
EMA-PF,2020,2020-12-31,251.4302,251430200
EMA-PF,2019,2019-12-31,242.4782,242478200
EMA-PH,2020,2020-12-31,251.4302,251430200
EMA-PH,2019,2019-12-31,242.4782,242478200
EMP-A,2021,2021-12-31,267.1212,267121200
EMP-A,2020,2020-12-31,269.1091,269109100
EMP-A,2019,2019-12-31,266.5517,266551699.99999997
EMP-A,2018,2018-12-31,259.5000,259500000
EMP-A,2017,2017-12-31,87.4074,87407400
ENB,2020,2020-12-31,2021.0000,2021000000
ENB,2019,2019-12-31,2021.0000,2021000000
ENB,2018,2018-12-31,2021.0000,2021000000
ENB,2017,2017-12-31,2021.0000,2021000000
ENB,2016,2016-12-31,935.0000,935000000
ENB,2015,2015-12-31,860.0000,860000000
ENB,2014,2014-12-31,2021.0000,2021000000
ENB,2013,2013-12-31,2021.0000,2021000000
ENB,2012,2012-12-31,795.0000,795000000
ENB,2011,2011-12-31,765.0000,765000000
ENB,2010,2010-12-31,2021.0000,2021000000
ENB,2009,2009-12-31,2021.0000,2021000000
ENB,2008,2008-12-31,2021.0000,2021000000
ENB,2007,2007-12-31,2021.0000,2021000000
ENB,2006,2006-12-31,2021.0000,2021000000
ENB,2005,2005-12-31,2021.0000,2021000000
ENB,2004,2004-12-31,2021.0000,2021000000
ENB,2003,2003-12-31,2021.0000,2021000000
ENB,2002,2002-12-31,2021.0000,2021000000
ENB,2001,2001-12-31,2021.0000,2021000000
ENB,2000,2000-12-31,2021.0000,2021000000
ENB,1999,1999-12-31,2021.0000,2021000000
ENB,1998,1998-12-31,2021.0000,2021000000
ENB,1997,1997-12-31,2021.0000,2021000000
ENB,1996,1996-12-31,2021.0000,2021000000
ENB,1995,1995-12-31,2021.0000,2021000000
ENB,1994,1994-12-31,2021.0000,2021000000
ENB,1993,1993-12-31,2021.0000,2021000000
ENB,1992,1992-12-31,2021.0000,2021000000
ENB,1991,1991-12-31,2021.0000,2021000000
ENB,1990,1990-12-31,2021.0000,2021000000
ENB,1989,1989-12-31,2021.0000,2021000000
ENB,1988,1988-12-31,2021.0000,2021000000
ENB-PB,2020,2020-12-31,2026.0000,2026000000
ENB-PB,2019,2019-12-31,2025.0000,2025000000
ENB-PD,2020,2020-12-31,2026.0000,2026000000
ENB-PD,2019,2019-12-31,2025.0000,2025000000
ENB-PF,2020,2020-12-31,2026.0000,2026000000
ENB-PF,2019,2019-12-31,2025.0000,2025000000
ENB-PH,2020,2020-12-31,2026.0000,2026000000
ENB-PH,2019,2019-12-31,2025.0000,2025000000
ENB-PJ,2020,2020-12-31,2026.0000,2026000000
ENB-PJ,2019,2019-12-31,2025.0000,2025000000
ENB-PN,2020,2020-12-31,2026.0000,2026000000
ENB-PN,2019,2019-12-31,2025.0000,2025000000
ENB-PP,2020,2020-12-31,2026.0000,2026000000
ENB-PP,2019,2019-12-31,2025.0000,2025000000
ENB-PT,2020,2020-12-31,2026.0000,2026000000
ENB-PT,2019,2019-12-31,2025.0000,2025000000
ENB-PV,2020,2020-12-31,2026.0000,2026000000
ENB-PV,2019,2019-12-31,2025.0000,2025000000
ENB-PY,2020,2020-12-31,2026.0000,2026000000
ENB-PY,2019,2019-12-31,2025.0000,2025000000
ENB-PY,2018,2018-12-31,1821.5385,1821538500
ENGH,2021,2021-12-31,55.2380,55238000
ENGH,2020,2020-12-31,55.2380,55238000
ENGH,2019,2019-12-31,55.2380,55238000
ENGH,2018,2018-12-31,55.2380,55238000
ENGH,2017,2017-12-31,55.2380,55238000
ENGH,2016,2016-12-31,55.2380,55238000
ENGH,2015,2015-12-31,55.2380,55238000
ENGH,2014,2014-12-31,55.2380,55238000
ENGH,2013,2013-12-31,55.2380,55238000
ENGH,2012,2012-12-31,55.2380,55238000
ENGH,2011,2011-12-31,55.2380,55238000
ENGH,2010,2010-12-31,55.2380,55238000
ENGH,2009,2009-12-31,55.2380,55238000
ENGH,2008,2008-12-31,55.2380,55238000
ENGH,2007,2007-12-31,55.2380,55238000
ENGH,2006,2006-12-31,55.2380,55238000
ENGH,2005,2005-12-31,55.2380,55238000
ENGH,2004,2004-12-31,55.2380,55238000
ENGH,2003,2003-12-31,55.2380,55238000
ENGH,2002,2002-12-31,55.2380,55238000
ENGH,2001,2001-12-31,55.2380,55238000
ENGH,2000,2000-12-31,55.2380,55238000
ENGH,1999,1999-12-31,55.2380,55238000
ENGH,1998,1998-12-31,55.2380,55238000
ENGH,1997,1997-12-31,55.2380,55238000
ENGH,1996,1996-12-31,55.2380,55238000
ENS,2020,2020-12-31,5.8434,5843400
ENS,2018,2018-12-31,8.0000,8000000
ENS-PA,2020,2020-12-31,5.8434,5843400
EOX,2020,2020-12-31,331.9295,331929500
EOX,2019,2019-12-31,331.9295,331929500
EOX,2018,2018-12-31,331.9295,331929500
EOX,2017,2017-12-31,331.9295,331929500
EOX,2016,2016-12-31,331.9295,331929500
EOX,2015,2015-12-31,331.9295,331929500
EOX,2014,2014-12-31,331.9295,331929500
EOX,2013,2013-12-31,331.9295,331929500
EOX,2012,2012-12-31,331.9295,331929500
EOX,2011,2011-12-31,331.9295,331929500
EOX,2010,2010-12-31,331.9295,331929500
EOX,2009,2009-12-31,331.9295,331929500
EOX,2008,2008-12-31,331.9295,331929500
EOX,2007,2007-12-31,331.9295,331929500
EOX,2006,2006-12-31,331.9295,331929500
EOX,2005,2005-12-31,331.9295,331929500
EOX,2004,2004-12-31,331.9295,331929500
EOX,2003,2003-12-31,331.9295,331929500
EOX,2002,2002-12-31,331.9295,331929500
EOX,2001,2001-12-31,331.9295,331929500
EOX,2000,2000-12-31,331.9295,331929500
EOX,1999,1999-12-31,331.9295,331929500
EPRX,2020,2020-12-31,12.8653,12865300
EPRX,2019,2019-12-31,12.8653,12865300
EQB,2020,2020-12-31,16.8124,16812400
EQB,2019,2019-12-31,16.8124,16812400
EQB,2018,2018-12-31,16.8124,16812400
EQB,2017,2017-12-31,16.8124,16812400
EQB,2016,2016-12-31,16.8124,16812400
EQB,2015,2015-12-31,16.8124,16812400
EQB,2014,2014-12-31,16.8124,16812400
EQB,2013,2013-12-31,16.8124,16812400
EQB,2012,2012-12-31,16.8124,16812400
EQB,2011,2011-12-31,16.8124,16812400
EQB,2010,2010-12-31,16.8124,16812400
EQB,2009,2009-12-31,16.8124,16812400
EQB,2008,2008-12-31,16.8124,16812400
EQB,2007,2007-12-31,16.8124,16812400
EQB,2006,2006-12-31,16.8124,16812400
EQB,2005,2005-12-31,16.8124,16812400
EQB,2004,2004-12-31,16.8124,16812400
EQB-PC,2020,2020-12-31,16.8741,16874100
EQB-PC,2019,2019-12-31,16.7976,16797600
EQX,2020,2020-12-31,241.2497,241249700
EQX,2019,2019-12-31,241.2497,241249700
EQX,2018,2018-12-31,241.2497,241249700
EQX,2017,2017-12-31,241.2497,241249700
EQX,2016,2016-12-31,241.2497,241249700
EQX,2015,2015-12-31,241.2497,241249700
EQX,2014,2014-12-31,241.2497,241249700
EQX,2013,2013-12-31,241.2497,241249700
EQX,2012,2012-12-31,89.2624,89262400
EQX,2011,2011-12-31,0.1586,158600
EQX,2010,2010-12-31,0.1571,157100
EQX,2009,2009-12-31,0.1541,154100
EQX,2008,2008-12-31,0.0689,68900
EQX,2007,2007-12-31,0.0689,68900
ERD,2020,2020-12-31,216.6979,216697900
ERD,2019,2019-12-31,216.6979,216697900
ERD,2018,2018-12-31,216.6979,216697900
ERD,2017,2017-12-31,216.6979,216697900
ERD,2016,2016-12-31,216.6979,216697900
ERD,2015,2015-12-31,216.6979,216697900
ERD,2014,2014-12-31,216.6979,216697900
ERD,2013,2013-12-31,216.6979,216697900
ERD,2012,2012-12-31,216.6979,216697900
ERD,2011,2011-12-31,216.6979,216697900
ERD,2010,2010-12-31,216.6979,216697900
ERD,2009,2009-12-31,216.6979,216697900
ERD,2008,2008-12-31,216.6979,216697900
ERD,2007,2007-12-31,216.6979,216697900
ERD,2006,2006-12-31,216.6979,216697900
ERD,2005,2005-12-31,216.6979,216697900
ERD,2004,2004-12-31,216.6979,216697900
ERE-UN,2020,2020-12-31,88.7114,88711400
ERE-UN,2019,2019-12-31,88.5138,88513800
ERF,2020,2020-12-31,222.5480,222548000
ERF,2019,2019-12-31,222.2270,222227000
ERF,2018,2018-12-31,222.5480,222548000
ERF,2017,2017-12-31,242.1290,242129000
ERF,2016,2016-12-31,244.9927,244992700
ERF,2015,2015-12-31,222.5480,222548000
ERF,2014,2014-12-31,222.5480,222548000
ERF,2013,2013-12-31,222.5480,222548000
ERF,2012,2012-12-31,222.5480,222548000
ERF,2011,2011-12-31,222.5480,222548000
ERF,2010,2010-12-31,222.5480,222548000
ERF,2009,2009-12-31,222.5480,222548000
ERF,2008,2008-12-31,222.5480,222548000
ERF,2007,2007-12-31,222.5480,222548000
ERF,2006,2006-12-31,222.5480,222548000
ERF,2005,2005-12-31,222.5480,222548000
ERF,2004,2004-12-31,222.5480,222548000
ERF,2003,2003-12-31,222.5480,222548000
ERF,2002,2002-12-31,222.5480,222548000
ERF,2001,2001-12-31,222.5480,222548000
ERF,2000,2000-12-31,222.5480,222548000
ERF,1999,1999-12-31,222.5480,222548000
ERF,1998,1998-12-31,222.5480,222548000
ERF,1997,1997-12-31,222.5480,222548000
ERO,2020,2020-12-31,86.4483,86448300
ERO,2019,2019-12-31,86.4483,86448300
ERO,2018,2018-12-31,86.4483,86448300
ERO,2017,2017-12-31,86.4483,86448300
ERO,2016,2016-12-31,23.2821,23282100
ESI,2020,2020-12-31,162.7282,162728200
ESI,2019,2019-12-31,162.7282,162728200
ESI,2018,2018-12-31,162.7282,162728200
ESI,2017,2017-12-31,162.7282,162728200
ESI,2016,2016-12-31,162.7282,162728200
ESI,2015,2015-12-31,162.7282,162728200
ESI,2014,2014-12-31,162.7282,162728200
ESI,2013,2013-12-31,162.7282,162728200
ESI,2012,2012-12-31,162.7282,162728200
ESI,2011,2011-12-31,162.7282,162728200
ESI,2010,2010-12-31,162.7282,162728200
ESI,2009,2009-12-31,162.7282,162728200
ESI,2008,2008-12-31,162.7282,162728200
ESI,2007,2007-12-31,162.7282,162728200
ESI,2006,2006-12-31,162.7282,162728200
ESI,2005,2005-12-31,162.7282,162728200
ESI,2004,2004-12-31,162.7282,162728200
ESI,2003,2003-12-31,162.7282,162728200
ESI,2002,2002-12-31,162.7282,162728200
ESI,2001,2001-12-31,162.7282,162728200
ESI,2000,2000-12-31,162.7282,162728200
ESI,1999,1999-12-31,162.7282,162728200
ESI,1998,1998-12-31,162.7282,162728200
ESI,1997,1997-12-31,162.7282,162728200
ESI,1996,1996-12-31,162.7282,162728200
ESI,1995,1995-12-31,162.7282,162728200
ESI,1994,1994-12-31,162.7282,162728200
ESI,1993,1993-12-31,162.7282,162728200
ESM,2020,2020-12-31,169.4216,169421600
ESM,2019,2019-12-31,169.4216,169421600
ESM,2018,2018-12-31,169.4216,169421600
ESM,2017,2017-12-31,169.4216,169421600
ESM,2016,2016-12-31,169.4216,169421600
ESM,2015,2015-12-31,169.4216,169421600
ESM,2014,2014-12-31,169.4216,169421600
ESM,2013,2013-12-31,169.4216,169421600
ESM,2012,2012-12-31,169.4216,169421600
ESM,2011,2011-12-31,169.4216,169421600
ESM,2010,2010-12-31,169.4216,169421600
ESM,2009,2009-12-31,169.4216,169421600
ESM,2008,2008-12-31,169.4216,169421600
ESM,2007,2007-12-31,169.4216,169421600
ESM,2006,2006-12-31,169.4216,169421600
ESM,2005,2005-12-31,169.4216,169421600
ESM,2004,2004-12-31,169.4216,169421600
ESN,2020,2020-12-31,141.8570,141857000
ESN,2019,2019-12-31,141.8570,141857000
ESN,2018,2018-12-31,141.8570,141857000
ESN,2017,2017-12-31,141.8570,141857000
ESN,2016,2016-12-31,141.8570,141857000
ESN,2015,2015-12-31,141.8570,141857000
ESN,2014,2014-12-31,141.8570,141857000
ESN,2013,2013-12-31,141.8570,141857000
ESN,2012,2012-12-31,141.8570,141857000
ESN,2011,2011-12-31,141.8570,141857000
ESN,2010,2010-12-31,141.8570,141857000
ESN,2009,2009-12-31,141.8570,141857000
ESN,2008,2008-12-31,141.8570,141857000
ESN,2007,2007-12-31,141.8570,141857000
ESN,2006,2006-12-31,141.8570,141857000
ESN,2005,2005-12-31,27.1423,27142300
ET,2021,2021-12-31,76.4064,76406400
ET,2020,2020-12-31,76.4883,76488300
ET,2019,2019-12-31,76.7834,76783400
ET,2018,2018-12-31,76.5172,76517200
ET,2017,2017-12-31,76.3134,76313400
ET,2016,2016-12-31,75.1404,75140400
ET,2015,2015-12-31,74.7959,74795900
ET,2014,2014-12-31,74.8524,74852400
ET,2013,2013-12-31,74.3681,74368100
ET,2012,2012-12-31,73.3552,73355200
ET,2011,2011-12-31,73.6112,73611200
ET,2010,2010-12-31,74.2842,74284200
ET,2009,2009-12-31,74.6548,74654800
ET,2008,2008-12-31,74.0239,74023900
ET,2007,2007-12-31,75.0514,75051400
ET,2006,2006-12-31,74.2452,74245200
ET,2005,2005-12-31,76.4494,76449400
ETG,2020,2020-12-31,177.2580,177258000
ETG,2019,2019-12-31,177.2580,177258000
ETG,2018,2018-12-31,197.6500,197650000
ETG,2017,2017-12-31,177.2580,177258000
ETG,2016,2016-12-31,177.2580,177258000
ETG,2015,2015-12-31,177.2580,177258000
ETG,2014,2014-12-31,177.2580,177258000
ETG,2013,2013-12-31,112.3962,112396200
ETG,2012,2012-12-31,177.2580,177258000
ETG,2011,2011-12-31,177.2580,177258000
ETG,2010,2010-12-31,177.2580,177258000
ETG,2009,2009-12-31,177.2580,177258000
ETG,2008,2008-12-31,177.2580,177258000
ETG,2007,2007-12-31,177.2580,177258000
ETG,2006,2006-12-31,177.2580,177258000
ETG,2005,2005-12-31,177.2580,177258000
ETG,2004,2004-12-31,177.2580,177258000
ETG,2003,2003-12-31,25.6617,25661700
ETG,2002,2002-12-31,18.6197,18619700
ETG,2001,2001-12-31,0.3708,370800
ETG,2000,2000-12-31,0.8612,861200
ETG,1999,1999-12-31,177.2580,177258000
ETG,1998,1998-12-31,3.8786,3878600
ETG,1997,1997-12-31,3.8786,3878600
EXE,2020,2020-12-31,89.8639,89863900
EXE,2019,2019-12-31,89.8639,89863900
EXE,2018,2018-12-31,89.8639,89863900
EXE,2017,2017-12-31,89.8639,89863900
EXE,2016,2016-12-31,89.8639,89863900
EXE,2015,2015-12-31,89.8639,89863900
EXE,2014,2014-12-31,89.8639,89863900
EXE,2013,2013-12-31,89.8639,89863900
EXE,2012,2012-12-31,89.8639,89863900
EXE,2011,2011-12-31,89.8639,89863900
EXE,2010,2010-12-31,89.8639,89863900
EXE,2009,2009-12-31,89.8639,89863900
EXE,2008,2008-12-31,89.8639,89863900
EXE,2007,2007-12-31,89.8639,89863900
EXE,2006,2006-12-31,89.8639,89863900
EXE,2005,2005-12-31,89.8639,89863900
EXE,2004,2004-12-31,89.8639,89863900
EXE,2003,2003-12-31,89.8639,89863900
EXN,2020,2020-12-31,31.6211,31621100
EXN,2019,2019-12-31,31.7437,31743700
EXN,2018,2018-12-31,31.7437,31743700
EXN,2017,2017-12-31,31.7437,31743700
EXN,2016,2016-12-31,31.7437,31743700
EXN,2015,2015-12-31,31.7437,31743700
EXN,2014,2014-12-31,31.7437,31743700
EXN,2013,2013-12-31,31.7437,31743700
EXN,2012,2012-12-31,31.7437,31743700
EXN,2011,2011-12-31,31.7437,31743700
EXN,2010,2010-12-31,31.7437,31743700
EXN,2009,2009-12-31,9.6088,9608800
EXN,2008,2008-12-31,6.3697,6369700
EXN,2007,2007-12-31,5.3156,5315600
EXN,2006,2006-12-31,5.8095,5809500
EXN,2005,2005-12-31,4.7995,4799500
EXN,2004,2004-12-31,4.4509,4450900
EXN,2003,2003-12-31,3.1567,3156700
EXN,2002,2002-12-31,1.6520,1652000
FAF,2020,2020-12-31,170.8288,170828800
