 TICKER,DATE,DATE FORMATTED,SHARES MLN,SHARES
CWT,2022,2022-12-31,54.0420,54042000
CWT,2021,2021-12-31,53.1570,53157000
CWT,2020,2020-12-31,49.9900,49990000
CWT,2019,2019-12-31,48.3060,48306000
CWT,2018,2018-12-31,48.0670,48067000
CWT,2017,2017-12-31,48.0300,48030000
CWT,2016,2016-12-31,47.9690,47969000
CWT,2015,2015-12-31,47.8860,47886000
CWT,2014,2014-12-31,47.8420,47842000
CWT,2013,2013-12-31,47.7800,47780000
CWT,2012,2012-12-31,41.9080,41908000
CWT,2011,2011-12-31,41.8420,41842000
CWT,2010,2010-12-31,41.6960,41696000
CWT,2009,2009-12-31,41.5560,41556000
CWT,2008,2008-12-31,41.4600,41460000
CWT,2007,2007-12-31,41.3760,41376000
CWT,2006,2006-12-31,41.3180,41318000
CWT,2005,2005-12-31,36.8060,36806000
CWT,2004,2004-12-31,36.7420,36742000
CWT,2003,2003-12-31,33.8640,33864000
CWT,2002,2002-12-31,30.3640,30364000
CWT,2001,2001-12-31,30.3640,30364000
CWT,2000,2000-12-31,30.3640,30364000
CWT,1999,1999-12-31,25.8720,25872000
CWT,1998,1998-12-31,25.0000,25000000
CWT,1997,1997-12-31,25.4839,25483900
CWT,1996,1996-12-31,25.5882,25588200
CWT,1995,1995-12-31,25.0000,25000000
CWT,1994,1994-12-31,23.1373,23137300
CWT,1993,1993-12-31,22.5455,22545500
CWT,1992,1992-12-31,22.7027,22702700
CWT,1991,1991-12-31,23.4483,23448300
CWT,1990,1990-12-31,22.8000,22800000
CWT,1989,1989-12-31,22.5532,22553200
CWT,1988,1988-12-31,22.6560,22656000
CWT,1987,1987-12-31,22.2080,22208000
CWT,1986,1986-12-31,22.0960,22096000
CWT,1985,1985-12-31,21.9440,21944000
ONTO,2022,2022-12-31,49.9490,49949000
ONTO,2021,2021-12-31,49.8470,49847000
ONTO,2020,2020-12-31,49.3260,49326000
ONTO,2019,2019-12-31,50.1210,50121000
ONTO,2018,2018-12-31,25.5271,25527100
ONTO,2017,2017-12-31,25.4884,25488400
ONTO,2016,2016-12-31,25.2800,25280000
ONTO,2015,2015-12-31,25.8739,25873900
ONTO,2014,2014-12-31,27.0267,27026700
ONTO,2013,2013-12-31,27.0549,27054900
ONTO,2012,2012-12-31,26.6564,26656400
ONTO,2011,2011-12-31,26.1829,26182900
ONTO,2010,2010-12-31,23.3200,23320000
ONTO,2009,2009-12-31,19.0200,19020000
ONTO,2008,2008-12-31,18.3900,18390000
ONTO,2007,2007-12-31,18.6000,18600000
ONTO,2006,2006-12-31,17.6200,17620000
ONTO,2005,2005-12-31,12.8500,12850000
ONTO,2004,2004-12-31,13.5000,13500000
ONTO,2003,2003-12-31,13.4661,13466100
ONTO,2002,2002-12-31,13.1738,13173800
ONTO,2001,2001-12-31,13.0242,13024200
ONTO,2000,2000-12-31,12.3931,12393100
ONTO,1999,1999-12-31,11.8457,11845700
ONTO,1998,1998-12-31,8.6900,8690000
ONTO,1997,1997-12-31,8.9400,8940000
ONTO,1996,1996-12-31,8.4500,8450000
ONTO,1995,1995-12-31,8.6200,8620000
HL,2022,2022-12-31,554.5310,554531000
HL,2021,2021-12-31,543.1340,543134000
HL,2020,2020-12-31,537.1660,537166000
HL,2019,2019-12-31,502.9020,502902000
HL,2018,2018-12-31,480.5720,480572000
HL,2017,2017-12-31,399.1330,399133000
HL,2016,2016-12-31,397.7170,397717000
HL,2015,2015-12-31,379.0220,379022000
HL,2014,2014-12-31,368.7890,368789000
HL,2013,2013-12-31,342.6490,342649000
HL,2012,2012-12-31,285.1710,285171000
HL,2011,2011-12-31,294.1330,294133000
HL,2010,2010-12-31,278.4480,278448000
HL,2009,2009-12-31,242.0390,242039000
HL,2008,2008-12-31,198.9660,198966000
HL,2007,2007-12-31,122.3500,122350000
HL,2006,2006-12-31,119.9510,119951000
HL,2005,2005-12-31,118.7560,118756000
HL,2004,2004-12-31,118.3810,118381000
HL,2003,2003-12-31,117.3180,117318000
HL,2002,2002-12-31,109.3200,109320000
HL,2001,2001-12-31,73.8400,73840000
HL,2000,2000-12-31,66.7980,66798000
HL,1999,1999-12-31,66.7820,66782000
HL,1998,1998-12-31,58.3333,58333300
HL,1997,1997-12-31,40.0000,40000000
HL,1996,1996-12-31,50.0000,50000000
HL,1995,1995-12-31,50.0000,50000000
HL,1994,1994-12-31,50.0000,50000000
HL,1993,1993-12-31,35.5556,35555600
HL,1992,1992-12-31,30.9091,30909100
HL,1991,1991-12-31,31.3333,31333300
HL,1990,1990-12-31,25.0000,25000000
HL,1989,1989-12-31,26.9231,26923100
HL,1988,1988-12-31,27.0020,27002000
HL,1987,1987-12-31,26.9700,26970000
HL,1986,1986-12-31,26.9700,26970000
HL,1985,1985-12-31,26.9720,26972000
OLPX,2022,2022-12-31,691.2577,691257700
OLPX,2021,2021-12-31,692.8639,692863900
OLPX,2020,2020-12-31,690.7118,690711800
OLPX,2019,2019-12-31,1.0000,1000000
INST,2022,2022-12-31,142.1080,142108000
INST,2021,2021-12-31,140.5310,140531000
INST,2020,2020-12-31,138.5000,138500000
INST,2019,2019-12-31,37.0000,37000000
EPRT,2022,2022-12-31,139.8907,139890700
EPRT,2021,2021-12-31,123.7770,123777000
EPRT,2020,2020-12-31,105.8407,105840700
EPRT,2019,2019-12-31,82.2310,82231000
EPRT,2018,2018-12-31,62.2172,62217200
EPRT,2017,2017-12-31,40.9769,40976900
RNG,2022,2022-12-31,95.5750,95575000
RNG,2021,2021-12-31,93.2970,93297000
RNG,2020,2020-12-31,89.9510,89951000
RNG,2019,2019-12-31,85.4490,85449000
RNG,2018,2018-12-31,80.6380,80638000
RNG,2017,2017-12-31,77.6650,77665000
RNG,2016,2016-12-31,73.9610,73961000
RNG,2015,2015-12-31,71.4200,71420000
RNG,2014,2014-12-31,68.3180,68318000
RNG,2013,2013-12-31,62.0980,62098000
RNG,2012,2012-12-31,53.0680,53068000
RNG,2011,2011-12-31,22.0000,22000000
RNG,2010,2010-12-31,21.0000,21000000
NARI,2022,2022-12-31,53.4916,53491600
NARI,2021,2021-12-31,55.6278,55627800
NARI,2020,2020-12-31,55.2210,55221000
NARI,2019,2019-12-31,38.3675,38367500
NARI,2018,2018-12-31,5.0000,5000000
MLI,2022,2022-12-31,56.5280,56528000
MLI,2021,2021-12-31,56.9000,56900000
MLI,2020,2020-12-31,56.5420,56542000
MLI,2019,2019-12-31,56.4800,56480000
MLI,2018,2018-12-31,56.9320,56932000
MLI,2017,2017-12-31,57.6380,57638000
MLI,2016,2016-12-31,57.3000,57300000
MLI,2015,2015-12-31,56.9870,56987000
MLI,2014,2014-12-31,56.8370,56837000
MLI,2013,2013-12-31,56.6140,56614000
MLI,2012,2012-12-31,56.2120,56212000
MLI,2011,2011-12-31,76.7000,76700000
MLI,2010,2010-12-31,75.7000,75700000
MLI,2009,2009-12-31,75.2000,75200000
MLI,2008,2008-12-31,74.3000,74300000
MLI,2007,2007-12-31,74.3000,74300000
MLI,2006,2006-12-31,74.5000,74500000
MLI,2005,2005-12-31,74.2000,74200000
MLI,2004,2004-12-31,73.9000,73900000
MLI,2003,2003-12-31,74.0000,74000000
MLI,2002,2002-12-31,73.7000,73700000
MLI,2001,2001-12-31,74.5000,74500000
MLI,2000,2000-12-31,74.1000,74100000
MLI,1999,1999-12-31,78.3000,78300000
MLI,1998,1998-12-31,78.7000,78700000
MLI,1997,1997-12-31,78.6000,78600000
MLI,1996,1996-12-31,78.3000,78300000
MLI,1995,1995-12-31,79.6000,79600000
MLI,1994,1994-12-31,76.0000,76000000
MLI,1993,1993-12-31,80.0000,80000000
MLI,1992,1992-12-31,78.0000,78000000
MLI,1991,1991-12-31,70.0000,70000000
MLI,1990,1990-12-31,657.7680,657768000
SUM,2022,2022-12-31,118.4041,118404100
SUM,2021,2021-12-31,119.7136,119713600
SUM,2020,2020-12-31,115.1466,115146600
SUM,2019,2019-12-31,114.0369,114036900
SUM,2018,2018-12-31,111.6561,111656100
SUM,2017,2017-12-31,111.7234,111723400
SUM,2016,2016-12-31,88.4985,88498500
SUM,2015,2015-12-31,263.2000,263200000
SUM,2014,2014-12-31,23.8594,23859400
SUM,2013,2013-12-31,23.8594,23859400
FOLD,2022,2022-12-31,289.2237,289223700
FOLD,2021,2021-12-31,267.4646,267464600.00000003
FOLD,2020,2020-12-31,259.1618,259161800.00000003
FOLD,2019,2019-12-31,256.9682,256968200.00000003
FOLD,2018,2018-12-31,213.5193,213519300
FOLD,2017,2017-12-31,160.7968,160796800
FOLD,2016,2016-12-31,134.4016,134401600
FOLD,2015,2015-12-31,125.1785,125178500
FOLD,2014,2014-12-31,86.9525,86952500
FOLD,2013,2013-12-31,64.3540,64354000
FOLD,2012,2012-12-31,49.4776,49477600
FOLD,2011,2011-12-31,37.8875,37887500
FOLD,2010,2010-12-31,34.4989,34498900
FOLD,2009,2009-12-31,24.2894,24289400
FOLD,2008,2008-12-31,22.6139,22613900
FOLD,2007,2007-12-31,22.4127,22412700
FOLD,2006,2006-12-31,0.7360,736000
FOLD,2005,2005-12-31,0.4102,410200
VIR,2022,2022-12-31,134.9633,134963300
VIR,2021,2021-12-31,133.8795,133879500
VIR,2020,2020-12-31,127.2957,127295700
VIR,2019,2019-12-31,91.9016,91901600
VIR,2018,2018-12-31,96.9125,96912500
VIR,2017,2017-12-31,2.0000,2000000
FHB,2022,2022-12-31,127.7966,127796600
FHB,2021,2021-12-31,128.5123,128512300.00000001
FHB,2020,2020-12-31,130.3144,130314400
FHB,2019,2019-12-31,130.8456,130845599.99999999
FHB,2018,2018-12-31,135.1002,135100200
FHB,2017,2017-12-31,139.6987,139698700
FHB,2016,2016-12-31,139.5469,139546900
FHB,2015,2015-12-31,139.4596,139459600
FHB,2014,2014-12-31,139.0000,139000000
FHB,2006,2006-12-31,125.0569,125056900
FHB,2005,2005-12-31,125.0569,125056900
FHB,2004,2004-12-31,125.0569,125056900
FHB,2003,2003-12-31,125.0569,125056900
FHB,2002,2002-12-31,125.0569,125056900
FHB,2001,2001-12-31,126.7132,126713200
DOC,2022,2022-12-31,239.8985,239898500
DOC,2021,2021-12-31,227.9694,227969400
DOC,2020,2020-12-31,215.8336,215833600
DOC,2019,2019-12-31,194.9610,194961000
DOC,2018,2018-12-31,187.8474,187847400
DOC,2017,2017-12-31,185.2732,185273200
DOC,2016,2016-12-31,139.6023,139602300
DOC,2015,2015-12-31,102.7040,102704000
DOC,2014,2014-12-31,48.3545,48354500
DOC,2013,2013-12-31,13.9323,13932300
DOC,2012,2012-12-31,10.6848,10684800
AXSM,2022,2022-12-31,41.7044,41704400
AXSM,2021,2021-12-31,37.7645,37764500
AXSM,2020,2020-12-31,37.3511,37351100
AXSM,2019,2019-12-31,34.7579,34757900
AXSM,2018,2018-12-31,29.8744,29874400
AXSM,2017,2017-12-31,24.2297,24229700
AXSM,2016,2016-12-31,19.1540,19154000
AXSM,2015,2015-12-31,14.4295,14429500
AXSM,2014,2014-12-31,12.7180,12718000
AXSM,2013,2013-12-31,8.0000,8000000
ADNT,2022,2022-12-31,96.0000,96000000
ADNT,2021,2021-12-31,94.6000,94600000
ADNT,2020,2020-12-31,94.8000,94800000
ADNT,2019,2019-12-31,93.7000,93700000
ADNT,2018,2018-12-31,93.5000,93500000
ADNT,2017,2017-12-31,93.2000,93200000
ADNT,2016,2016-12-31,93.9000,93900000
ADNT,2015,2015-12-31,93.5000,93500000
ADNT,2014,2014-12-31,93.5000,93500000
TMHC,2022,2022-12-31,113.7800,113780000
TMHC,2021,2021-12-31,124.5720,124572000
TMHC,2020,2020-12-31,132.0520,132051999.99999999
TMHC,2019,2019-12-31,107.4060,107406000
TMHC,2018,2018-12-31,118.3360,118336000
TMHC,2017,2017-12-31,121.0990,121099000
TMHC,2016,2016-12-31,120.3920,120392000
TMHC,2015,2015-12-31,122.2980,122298000
TMHC,2014,2014-12-31,122.3480,122348000
TMHC,2013,2013-12-31,122.3260,122326000
TMHC,2012,2012-12-31,122.3090,122309000
RIG,2022,2022-12-31,714.0000,714000000
RIG,2021,2021-12-31,653.0000,653000000
RIG,2020,2020-12-31,616.0000,616000000
RIG,2019,2019-12-31,614.0000,614000000
RIG,2018,2018-12-31,611.0000,611000000
RIG,2017,2017-12-31,438.0000,438000000
RIG,2016,2016-12-31,390.0000,390000000
RIG,2015,2015-12-31,364.0000,364000000
RIG,2014,2014-12-31,362.0000,362000000
RIG,2013,2013-12-31,361.0000,361000000
RIG,2012,2012-12-31,360.0000,360000000
RIG,2011,2011-12-31,350.0000,350000000
RIG,2010,2010-12-31,319.0000,319000000
RIG,2009,2009-12-31,321.0000,321000000
RIG,2008,2008-12-31,319.0000,319000000
RIG,2007,2007-12-31,290.0000,290000000
RIG,2006,2006-12-31,312.0000,312000000
RIG,2005,2005-12-31,328.9000,328900000
RIG,2004,2004-12-31,320.9000,320900000
RIG,2003,2003-12-31,319.9000,319900000
RIG,2002,2002-12-31,319.2000,319200000
RIG,2001,2001-12-31,318.7000,318700000
RIG,2000,2000-12-31,210.5260,210526000
RIG,1999,1999-12-31,99.7872,99787200
RIG,1998,1998-12-31,99.8925,99892500
RIG,1997,1997-12-31,100.9110,100911000
RIG,1996,1996-12-31,56.9500,56950000
RIG,1995,1995-12-31,56.7320,56732000
RIG,1994,1994-12-31,52.5000,52500000
RIG,1993,1993-12-31,56.6667,56666700
RIG,1992,1992-12-31,36.6667,36666700
LOPE,2022,2022-12-31,31.3870,31387000
LOPE,2021,2021-12-31,39.6690,39669000
LOPE,2020,2020-12-31,46.6550,46655000
LOPE,2019,2019-12-31,48.1120,48112000
LOPE,2018,2018-12-31,48.4220,48422000
LOPE,2017,2017-12-31,48.3820,48382000
LOPE,2016,2016-12-31,47.4520,47452000
LOPE,2015,2015-12-31,47.3370,47337000
LOPE,2014,2014-12-31,45.7890,45789000
LOPE,2013,2013-12-31,45.2050,45205000
LOPE,2012,2012-12-31,45.3640,45364000
LOPE,2011,2011-12-31,44.3710,44371000
LOPE,2010,2010-12-31,45.5900,45590000
LOPE,2009,2009-12-31,45.6740,45674000
LOPE,2008,2008-12-31,19.1330,19133000
LOPE,2007,2007-12-31,18.9230,18923000
LOPE,2006,2006-12-31,18.8530,18853000
EVOP,2022,2022-12-31,48.1514,48151400
EVOP,2021,2021-12-31,52.1632,52163200
EVOP,2020,2020-12-31,43.5723,43572300
EVOP,2019,2019-12-31,37.8357,37835700
EVOP,2018,2018-12-31,25.5958,25595800
EVOP,2017,2017-12-31,15.1420,15142000
AVA,2022,2022-12-31,73.2980,73298000
AVA,2021,2021-12-31,71.6577,71657700
AVA,2020,2020-12-31,69.5060,69506000
AVA,2019,2019-12-31,67.1770,67177000
AVA,2018,2018-12-31,65.6884,65688400
AVA,2017,2017-12-31,65.3080,65308000.00000001
AVA,2016,2016-12-31,64.6200,64620000.00000001
AVA,2015,2015-12-31,62.9070,62907000
AVA,2014,2014-12-31,62.6710,62671000
AVA,2013,2013-12-31,60.1680,60168000
AVA,2012,2012-12-31,59.8260,59826000
AVA,2011,2011-12-31,58.9500,58950000
AVA,2010,2010-12-31,57.4140,57414000
AVA,2009,2009-12-31,55.1150,55115000
AVA,2008,2008-12-31,54.7220,54722000
AVA,2007,2007-12-31,53.3820,53382000
AVA,2006,2006-12-31,53.3220,53322000
AVA,2005,2005-12-31,49.3050,49305000
AVA,2004,2004-12-31,48.9010,48901000
AVA,2003,2003-12-31,49.0380,49038000
AVA,2002,2002-12-31,48.1190,48119000
AVA,2001,2001-12-31,47.6710,47671000
AVA,2000,2000-12-31,47.2370,47237000
AVA,1999,1999-12-31,280.0000,280000000
AVA,1998,1998-12-31,41.1765,41176500
AVA,1997,1997-12-31,56.0714,56071400
AVA,1996,1996-12-31,56.0000,56000000
AVA,1995,1995-12-31,55.7746,55774600
AVA,1994,1994-12-31,54.5833,54583300
AVA,1993,1993-12-31,53.4783,53478300
AVA,1992,1992-12-31,50.5970,50597000
AVA,1991,1991-12-31,48.0000,48000000
AVA,1990,1990-12-31,45.8824,45882400
AVA,1989,1989-12-31,44.1379,44137900
AVA,1988,1988-12-31,44.5940,44594000
AVA,1987,1987-12-31,44.5480,44548000
AVA,1986,1986-12-31,44.4040,44404000
AVA,1985,1985-12-31,43.1220,43122000
ABCB,2022,2022-12-31,69.3274,69327400
ABCB,2021,2021-12-31,69.7384,69738400
ABCB,2020,2020-12-31,69.4931,69493100
ABCB,2019,2019-12-31,69.6840,69684000
ABCB,2018,2018-12-31,47.5933,47593300
ABCB,2017,2017-12-31,37.5563,37556300
ABCB,2016,2016-12-31,35.2930,35293000
ABCB,2015,2015-12-31,32.5949,32594900.000000004
ABCB,2014,2014-12-31,27.0903,27090300
ABCB,2013,2013-12-31,24.4506,24450600
ABCB,2012,2012-12-31,23.8571,23857100
ABCB,2011,2011-12-31,23.9164,23916400
ABCB,2010,2010-12-31,23.4744,23474400
ABCB,2009,2009-12-31,13.9061,13906100
ABCB,2008,2008-12-31,13.9485,13948500
ABCB,2007,2007-12-31,13.8609,13860900
ABCB,2006,2006-12-31,13.8219,13821900
ABCB,2005,2005-12-31,13.3159,13315900
ABCB,2004,2004-12-31,12.3374,12337400
ABCB,2003,2003-12-31,12.2834,12283400
ABCB,2002,2002-12-31,12.0540,12054000
ABCB,2001,2001-12-31,12.1088,12108800
ABCB,2000,2000-12-31,10.3612,10361200
ABCB,1999,1999-12-31,10.5520,10552000
ABCB,1998,1998-12-31,10.7996,10799600
ABCB,1997,1997-12-31,12.3424,12342400
ABCB,1996,1996-12-31,9.9914,9991400
ABCB,1995,1995-12-31,6.7322,6732200
ABCB,1994,1994-12-31,4.5712,4571200
SANM,2022,2022-12-31,59.8440,59844000
SANM,2021,2021-12-31,66.2330,66233000.00000001
SANM,2020,2020-12-31,66.8180,66818000
SANM,2019,2019-12-31,72.5980,72598000
SANM,2018,2018-12-31,70.9010,70901000
SANM,2017,2017-12-31,71.6050,71605000
SANM,2016,2016-12-31,77.1750,77175000
SANM,2015,2015-12-31,81.2050,81205000
SANM,2014,2014-12-31,86.6820,86682000
SANM,2013,2013-12-31,87.2590,87259000
SANM,2012,2012-12-31,84.0110,84011000
SANM,2011,2011-12-31,82.6680,82668000
SANM,2010,2010-12-31,82.8250,82825000
SANM,2009,2009-12-31,80.5750,80575000
SANM,2008,2008-12-31,87.2195,87219500
SANM,2007,2007-12-31,88.3272,88327200
SANM,2006,2006-12-31,87.8000,87800000
SANM,2005,2005-12-31,87.4507,87450700
SANM,2004,2004-12-31,87.5015,87501500
SANM,2003,2003-12-31,87.7263,87726300
SANM,2002,2002-12-31,84.9280,84928000
SANM,2001,2001-12-31,62.4806,62480600
SANM,2000,2000-12-31,56.3051,56305100
SANM,1999,1999-12-31,41.8148,41814800
SANM,1998,1998-12-31,37.6534,37653400
SANM,1997,1997-12-31,33.4841,33484099.999999996
SANM,1996,1996-12-31,28.3561,28356100
SANM,1995,1995-12-31,23.7500,23750000
SANM,1994,1994-12-31,18.3334,18333400
SANM,1993,1993-12-31,15.0000,15000000
SANM,1992,1992-12-31,11.9094,11909400
SANM,1991,1991-12-31,11.9094,11909400
SANM,1990,1990-12-31,11.9094,11909400
NEOG,2022,2022-12-31,107.8570,107857000
NEOG,2021,2021-12-31,108.1220,108122000
NEOG,2020,2020-12-31,106.4881,106488100
NEOG,2019,2019-12-31,105.4213,105421300
NEOG,2018,2018-12-31,104.1638,104163800
NEOG,2017,2017-12-31,103.9222,103922200
NEOG,2016,2016-12-31,102.0320,102032000
NEOG,2015,2015-12-31,100.9813,100981300
NEOG,2014,2014-12-31,99.6773,99677300
NEOG,2013,2013-12-31,99.6640,99664000
NEOG,2012,2012-12-31,97.0680,97068000
NEOG,2011,2011-12-31,95.2182,95218200
NEOG,2010,2010-12-31,94.9160,94916000
NEOG,2009,2009-12-31,92.1040,92104000
NEOG,2008,2008-12-31,90.0231,90023100
NEOG,2007,2007-12-31,88.7454,88745400
NEOG,2006,2006-12-31,83.9769,83976900
NEOG,2005,2005-12-31,76.6038,76603800
NEOG,2004,2004-12-31,75.2400,75240000
NEOG,2003,2003-12-31,73.0895,73089500
NEOG,2002,2002-12-31,71.6420,71642000
NEOG,2001,2001-12-31,71.5625,71562500
NEOG,2000,2000-12-31,64.5000,64500000
NEOG,1999,1999-12-31,56.2500,56250000
NEOG,1998,1998-12-31,71.5551,71555100
NEOG,1997,1997-12-31,71.5551,71555100
NEOG,1996,1996-12-31,56.2219,56221900
NEOG,1995,1995-12-31,37.4813,37481300
NEOG,1994,1994-12-31,56.2219,56221900
NEOG,1993,1993-12-31,42.1664,42166400
NEOG,1992,1992-12-31,44.9775,44977500
NEOG,1991,1991-12-31,42.4138,42413800
NEOG,1990,1990-12-31,42.4138,42413800
NEOG,1989,1989-12-31,24.7151,24715100
NEOG,1988,1988-12-31,24.7151,24715100
NEOG,1987,1987-12-31,24.7151,24715100
AIN,2022,2022-12-31,31.2230,31223000
AIN,2021,2021-12-31,32.3980,32398000.000000004
AIN,2020,2020-12-31,32.3650,32365000.000000004
AIN,2019,2019-12-31,32.3170,32317000
AIN,2018,2018-12-31,32.2790,32279000.000000004
AIN,2017,2017-12-31,32.2180,32218000.000000004
AIN,2016,2016-12-31,32.1450,32145000.000000004
AIN,2015,2015-12-31,32.0590,32058999.999999996
AIN,2014,2014-12-31,32.0060,32006000
AIN,2013,2013-12-31,32.0200,32020000.000000004
AIN,2012,2012-12-31,31.6810,31681000
AIN,2011,2011-12-31,31.5330,31533000
AIN,2010,2010-12-31,31.3840,31384000
AIN,2009,2009-12-31,31.0330,31033000
AIN,2008,2008-12-31,30.0460,30046000
AIN,2007,2007-12-31,29.6120,29612000
AIN,2006,2006-12-31,29.6720,29672000
AIN,2005,2005-12-31,31.9530,31953000
AIN,2004,2004-12-31,32.0990,32098999.999999996
AIN,2003,2003-12-31,34.2400,34240000
AIN,2002,2002-12-31,32.8570,32857000
AIN,2001,2001-12-31,32.2820,32281999.999999996
AIN,2000,2000-12-31,30.9730,30973000
AIN,1999,1999-12-31,30.5039,30503900
AIN,1998,1998-12-31,29.6430,29643000
AIN,1997,1997-12-31,30.0710,30071000
AIN,1996,1996-12-31,30.5470,30547000
AIN,1995,1995-12-31,30.2850,30285000
AIN,1994,1994-12-31,30.0460,30046000
AIN,1993,1993-12-31,29.8950,29895000
AIN,1992,1992-12-31,26.7400,26740000
AIN,1991,1991-12-31,30.0000,30000000
AIN,1990,1990-12-31,26.4350,26435000
AIN,1989,1989-12-31,25.0000,25000000
AIN,1988,1988-12-31,26.1380,26138000
AIN,1987,1987-12-31,25.3150,25315000
AIN,1986,1986-12-31,25.3150,25315000
AIN,1985,1985-12-31,25.3150,25315000
SSRM,2022,2022-12-31,207.9830,207983000
SSRM,2021,2021-12-31,213.4260,213426000
SSRM,2020,2020-12-31,137.9610,137961000
SSRM,2019,2019-12-31,123.2280,123228000
SSRM,2018,2018-12-31,121.0230,121023000
SSRM,2017,2017-12-31,119.5910,119591000
SSRM,2016,2016-12-31,119.1630,119163000
SSRM,2015,2015-12-31,80.7540,80754000
SSRM,2014,2014-12-31,80.7540,80754000
SSRM,2013,2013-12-31,80.7550,80755000
SSRM,2012,2012-12-31,80.7480,80748000
SSRM,2011,2011-12-31,80.5490,80549000
SSRM,2010,2010-12-31,78.7670,78767000
SSRM,2009,2009-12-31,70.1430,70143000
SSRM,2008,2008-12-31,62.2915,62291500
SSRM,2007,2007-12-31,62.1241,62124100
SSRM,2006,2006-12-31,61.4656,61465600
SSRM,2005,2005-12-31,51.6904,51690400
SSRM,2004,2004-12-31,48.5375,48537500
SSRM,2003,2003-12-31,40.4472,40447200
SSRM,2002,2002-12-31,39.3202,39320200
SSRM,2001,2001-12-31,26.4066,26406600
SSRM,2000,2000-12-31,22.5465,22546500
SSRM,1999,1999-12-31,19.9361,19936100
SSRM,1998,1998-12-31,15.1530,15153000
SSRM,1997,1997-12-31,9.9335,9933500
SSRM,1996,1996-12-31,6.6624,6662400
SSRM,1995,1995-12-31,7.4697,7469700
FHI,2022,2022-12-31,84.3410,84341000
FHI,2021,2021-12-31,91.9240,91924000
FHI,2020,2020-12-31,95.5040,95504000
FHI,2019,2019-12-31,97.4030,97403000
FHI,2018,2018-12-31,96.7580,96758000
FHI,2017,2017-12-31,97.0860,97086000
FHI,2016,2016-12-31,98.2800,98280000
FHI,2015,2015-12-31,100.0900,100090000
FHI,2014,2014-12-31,100.6430,100643000
FHI,2013,2013-12-31,100.7270,100727000
FHI,2012,2012-12-31,100.3740,100374000
FHI,2011,2011-12-31,100.1120,100112000
FHI,2010,2010-12-31,100.6670,100667000
FHI,2009,2009-12-31,100.0220,100022000
FHI,2008,2008-12-31,100.0350,100035000
FHI,2007,2007-12-31,101.4891,101489100
FHI,2006,2006-12-31,103.5260,103526000
FHI,2005,2005-12-31,108.7133,108713300
FHI,2004,2004-12-31,117.1333,117133300
FHI,2003,2003-12-31,112.4630,112463000
FHI,2002,2002-12-31,113.2814,113281400
FHI,2001,2001-12-31,118.9159,118915900
FHI,2000,2000-12-31,118.9829,118982900
FHI,1999,1999-12-31,124.1979,124197900
FHI,1998,1998-12-31,127.1429,127142900
SGRY,2022,2022-12-31,88.9070,88907000
SGRY,2021,2021-12-31,84.5220,84522000
SGRY,2020,2020-12-31,48.8940,48894000
SGRY,2019,2019-12-31,48.3260,48326000
SGRY,2018,2018-12-31,48.0472,48047200
SGRY,2017,2017-12-31,48.3199,48319900
SGRY,2016,2016-12-31,48.2175,48217500
SGRY,2015,2015-12-31,48.1616,48161600
SGRY,2014,2014-12-31,48.1570,48157000
SGRY,2013,2013-12-31,32.0000,32000000
SGRY,2012,2012-12-31,1.0000,1000000
HRMY,2022,2022-12-31,61.2076,61207600
HRMY,2021,2021-12-31,60.3144,60314400
HRMY,2020,2020-12-31,56.8895,56889500
HRMY,2019,2019-12-31,55.2786,55278600
GTES,2022,2022-12-31,285.1743,285174300
GTES,2021,2021-12-31,298.5714,298571400
GTES,2020,2020-12-31,303.7500,303750000
GTES,2019,2019-12-31,291.6491,291649100
GTES,2018,2018-12-31,294.7016,294701600
GTES,2017,2017-12-31,283.9746,283974600
GTES,2016,2016-12-31,283.9746,283974600
GTES,2015,2015-12-31,248.0000,248000000
GTES,2014,2014-12-31,321.0000,321000000
STNG,2022,2022-12-31,62.8202,62820200
STNG,2021,2021-12-31,55.3298,55329800
STNG,2020,2020-12-31,54.2653,54265300
STNG,2019,2019-12-31,56.7808,56780800
STNG,2018,2018-12-31,46.3828,46382800
STNG,2017,2017-12-31,28.3669,28366900
STNG,2016,2016-12-31,16.1868,16186800.000000002
STNG,2015,2015-12-31,20.2211,20221100
STNG,2014,2014-12-31,15.4000,15400000
STNG,2013,2013-12-31,19.2000,19200000
STNG,2012,2012-12-31,4.6091,4609100
STNG,2011,2011-12-31,3.2413,3241300
STNG,2010,2010-12-31,2.1000,2100000
STNG,2009,2009-12-31,0.5589,558900
STNG,2008,2008-12-31,0.5589,558900
NCR,2022,2022-12-31,140.3000,140300000
NCR,2021,2021-12-31,140.3000,140300000
NCR,2020,2020-12-31,129.0000,129000000
NCR,2019,2019-12-31,143.9000,143900000
NCR,2018,2018-12-31,118.6000,118600000
NCR,2017,2017-12-31,121.9000,121900000
NCR,2016,2016-12-31,128.6000,128600000
NCR,2015,2015-12-31,160.9000,160900000
NCR,2014,2014-12-31,171.3000,171300000
NCR,2013,2013-12-31,170.8000,170800000
NCR,2012,2012-12-31,160.4000,160400000
NCR,2011,2011-12-31,158.2000,158200000
NCR,2010,2010-12-31,159.2000,159200000
NCR,2009,2009-12-31,159.9000,159900000
NCR,2008,2008-12-31,158.3000,158300000
NCR,2007,2007-12-31,173.0000,173000000
NCR,2006,2006-12-31,179.3000,179300000
